tarih,hisse,rapor_giris,tv_kaynak,yf_kaynak,tv_open,tv_high,tv_low,tv_close,tv_prev_close,yf_open,yf_high,yf_low,yf_close,yf_prev_close,yf_1h_open,open_fark_%,giris_tv_fark_%,giris_yf_fark_%,sorun,durum
2026-03-09,TATEN,9.03,cache_saatlik,yfinance,9.03,9.82,8.86,9.82,8.93,9.03,9.82,8.86,9.82,8.93,9.03,0.0,0.0,0.0,OK,OK
2026-03-10,BFREN,141.3,cache_saatlik,yfinance,141.3,144.9,141.3,144.5,139.5,141.3,144.9,141.3,144.5,139.5,141.3,0.0,0.0,0.0,OK,OK
2026-03-10,BJKAS,1.46,cache_saatlik,yfinance,1.46,1.49,1.45,1.48,1.46,1.46,1.49,1.45,1.48,1.46,1.46,0.0,0.0,0.0,OK,OK
2026-03-10,CATES,45.04,cache_saatlik,yfinance,45.04,48.72,43.68,47.48,44.3,45.04,48.72,43.68,47.48,44.3,45.04,0.0,0.0,0.0,OK,OK
2026-03-10,GIPTA,60.7,cache_saatlik,yfinance,60.7,65.3,60.5,65.3,59.4,60.7,65.3,60.5,65.3,59.4,60.7,0.0,0.0,0.0,OK,OK
2026-03-10,KRDMB,39.6,cache_saatlik,yfinance,39.6,40.6,39.6,39.8,39.14,39.6,40.6,39.6,39.8,39.14,39.6,0.0,0.0,0.0,OK,OK
2026-03-10,MARKA,27.22,cache_saatlik,yfinance,27.22,28.4,26.84,26.88,29.82,27.22,28.4,26.84,26.88,29.82,27.22,0.0,0.0,0.0,OK,OK
2026-03-10,TATEN,10.65,cache_saatlik,yfinance,10.65,10.8,10.44,10.8,9.82,10.65,10.8,10.44,10.8,9.82,10.65,0.0,0.0,0.0,OK,OK
2026-03-11,KFEIN,8.9,cache_saatlik,yfinance,8.9,9.09,8.69,8.79,9.29,8.9,9.09,8.69,8.79,9.29,8.9,0.0,0.0,0.0,OK,OK
2026-03-11,LINK,6.0975,cache_saatlik,yfinance,6.0975,6.0975,5.3658,5.4731,5.7317,6.0976,6.0976,5.3659,5.4732,5.7317,6.0976,0.002,0.0,0.002,OK,OK
2026-03-11,YBTAS,19.74,cache_saatlik,yfinance,19.74,21.04,19.74,21.04,19.14,19.74,21.04,19.74,21.04,19.14,19.74,0.0,0.0,0.0,OK,OK
2026-03-12,ARASE,92.45,cache_saatlik,yfinance,92.45,94.3,87.9,91.8,87.2,92.45,94.3,87.9,91.8,87.2,92.45,0.0,0.0,0.0,OK,OK
2026-03-12,DGNMO,3.98,cache_saatlik,yfinance,3.98,4.07,3.84,3.93,4.11,3.98,4.07,3.84,3.93,4.11,3.98,0.0,0.0,0.0,OK,OK
2026-03-12,ELITE,29.02,cache_saatlik,yfinance,29.02,30.2,28.22,29.7,31.34,29.02,30.2,28.22,29.7,31.34,29.02,0.0,0.0,0.0,OK,OK
2026-03-12,TBORG,151.1,cache_saatlik,yfinance,151.1,156.8,151.1,155.6,164.2,151.1,156.8,151.1,155.6,164.2,151.1,0.0,0.0,0.0,OK,OK
2026-03-12,YATAS,49.0,cache_saatlik,yfinance,49.0,49.0,45.44,45.44,45.4,49.0,49.0,45.44,45.44,45.4,49.0,0.0,0.0,0.0,OK,OK
2026-03-12,YBTAS,22.9,cache_saatlik,yfinance,22.9,23.1,22.9,23.04,21.04,22.9,23.1,22.9,23.04,21.04,22.9,0.0,0.0,0.0,OK,OK
2026-03-12,YGGYO,169.0,cache_saatlik,yfinance,169.0,176.4,166.0,174.4,167.4,169.0,176.4,166.0,174.4,167.4,169.0,0.0,0.0,0.0,OK,OK
2026-03-13,ENSRI,34.14,cache_saatlik,yfinance,34.14,35.2,32.98,33.8,33.98,34.14,35.2,32.98,33.8,33.98,34.14,0.0,0.0,0.0,OK,OK
2026-03-13,TUREX,7.92,cache_saatlik,yfinance,7.92,8.25,7.77,7.83,7.81,7.92,8.25,7.77,7.83,7.81,7.92,0.0,0.0,0.0,OK,OK
2026-03-16,GIPTA,69.1,cache_saatlik,yfinance,69.1,70.45,68.0,70.45,64.05,69.1,70.45,68.0,70.45,64.05,69.1,0.0,0.0,0.0,OK,OK
2026-03-16,KRDMB,47.0,cache_saatlik,yfinance,47.0,49.9,47.0,49.08,47.1,47.0,49.9,47.0,49.08,47.1,47.0,0.0,0.0,0.0,OK,OK
2026-03-16,MARKA,22.12,cache_saatlik,yfinance,22.12,26.62,21.8,26.62,24.2,22.12,26.62,21.8,26.62,24.2,22.12,0.0,0.0,0.0,OK,OK
2026-03-16,YBTAS,19.23,cache_saatlik,yfinance,19.23,20.34,19.23,20.34,20.74,19.23,20.34,19.23,20.34,20.74,19.23,0.0,0.0,0.0,OK,OK
2026-03-17,DYOBY,13.79,cache_saatlik,yfinance,13.79,13.85,13.44,13.53,13.24,13.79,13.85,13.44,13.53,13.24,13.79,0.0,0.0,0.0,OK,OK
2026-03-17,EFOR,13.92,cache_saatlik,yfinance,13.92,13.92,13.92,13.92,15.46,13.92,13.92,13.92,13.92,15.46,13.92,0.0,0.0,0.0,OK,OK
2026-03-17,KLSER,25.52,cache_saatlik,yfinance,25.52,26.06,25.5,25.88,25.52,25.52,26.06,25.5,25.88,25.52,25.52,0.0,0.0,0.0,OK,OK
2026-03-18,DMRGD,4.41,cache_saatlik,yfinance,4.41,4.68,4.32,4.35,4.32,4.41,4.68,4.32,4.35,4.32,4.41,0.0,0.0,0.0,OK,OK
2026-03-18,LINK,6.4,cache_saatlik,yfinance,6.4,6.75,6.2,6.49,6.14,6.4,6.75,6.2,6.49,6.14,6.4,0.0,0.0,0.0,OK,OK
2026-03-18,MARKA,30.64,cache_saatlik,yfinance,30.64,32.2,30.46,32.2,29.28,30.64,32.2,30.46,32.2,29.28,30.64,0.0,0.0,0.0,OK,OK
2026-03-19,ACSEL,100.0,cache_saatlik,yfinance,100.0,102.8,100.0,102.8,102.2,100.0,102.8,100.0,102.8,102.2,100.0,0.0,0.0,0.0,OK,OK
2026-03-19,AKENR,9.67,cache_saatlik,yfinance,9.67,9.71,9.6,9.7,9.67,9.67,9.71,9.6,9.7,9.67,9.67,0.0,0.0,0.0,OK,OK
2026-03-19,AKFIS,39.3,cache_saatlik,yfinance,39.3,40.66,38.42,39.7,38.88,39.3,40.66,38.42,39.7,38.88,39.3,0.0,0.0,0.0,OK,OK
2026-03-19,AKYHO,2.63,cache_saatlik,yfinance,2.63,2.75,2.6,2.7,2.62,2.63,2.75,2.6,2.7,2.62,2.63,0.0,0.0,0.0,OK,OK
2026-03-19,ALCAR,752.5,cache_saatlik,yfinance,752.5,760.0,750.0,755.0,755.5,752.5,760.0,750.0,755.0,755.5,752.5,0.0,0.0,0.0,OK,OK
2026-03-19,ALKLC,296.0,cache_saatlik,yfinance,296.0,321.0,296.0,305.0,293.75,296.0,321.0,296.0,305.0,293.75,296.0,0.0,0.0,0.0,OK,OK
2026-03-19,ANELE,13.93,cache_saatlik,yfinance,13.93,14.09,13.91,14.02,14.02,13.93,14.09,13.91,14.02,14.02,13.93,0.0,0.0,0.0,OK,OK
2026-03-19,ANGEN,10.27,cache_saatlik,yfinance,10.27,10.38,10.22,10.34,10.33,10.27,10.38,10.22,10.34,10.33,10.27,0.0,0.0,0.0,OK,OK
2026-03-19,ARENA,25.06,cache_saatlik,yfinance,25.06,25.06,24.76,24.86,25.06,25.06,25.06,24.76,24.86,25.06,25.06,0.0,0.0,0.0,OK,OK
2026-03-19,AZTEK,4.07,cache_saatlik,yfinance,4.07,4.09,4.04,4.08,4.07,4.07,4.09,4.04,4.08,4.07,4.07,0.0,0.0,0.0,OK,OK
2026-03-19,BAHKM,144.3,cache_saatlik,yfinance,144.3,151.9,143.0,143.0,138.7,144.3,151.9,143.0,143.0,138.7,144.3,0.0,0.0,0.0,OK,OK
2026-03-19,BALSU,14.18,cache_saatlik,yfinance,14.18,14.25,14.06,14.16,14.18,14.18,14.25,14.06,14.16,14.18,14.18,0.0,0.0,0.0,OK,OK
2026-03-19,BANVT,155.0,cache_saatlik,yfinance,155.0,155.0,152.6,154.3,154.5,155.0,155.0,152.6,154.3,154.5,155.0,0.0,0.0,0.0,OK,OK
2026-03-19,BAYRK,4.59,cache_saatlik,yfinance,4.59,4.6,4.53,4.55,4.59,4.59,4.6,4.53,4.55,4.59,4.59,0.0,0.0,0.0,OK,OK
2026-03-19,BEGYO,4.24,cache_saatlik,yfinance,4.24,4.24,4.17,4.21,4.24,4.24,4.24,4.17,4.21,4.24,4.24,0.0,0.0,0.0,OK,OK
2026-03-19,BFREN,141.4,cache_saatlik,yfinance,141.4,142.0,141.1,141.8,141.4,141.4,142.0,141.1,141.8,141.4,141.4,0.0,0.0,0.0,OK,OK
2026-03-19,BIENY,23.14,cache_saatlik,yfinance,23.14,23.46,23.02,23.42,23.16,23.14,23.46,23.02,23.42,23.16,23.14,0.0,0.0,0.0,OK,OK
2026-03-19,BIGEN,8.71,cache_saatlik,yfinance,8.71,8.72,8.65,8.69,8.71,8.71,8.72,8.65,8.69,8.71,8.71,0.0,0.0,0.0,OK,OK
2026-03-19,BIGTK,242.4,cache_saatlik,yfinance,242.4,259.75,241.1,243.8,242.3,242.4,259.75,241.1,243.8,242.3,242.4,0.0,0.0,0.0,OK,OK
2026-03-19,BINBN,160.4,cache_saatlik,yfinance,160.4,161.2,159.2,159.9,160.1,160.4,161.2,159.2,159.9,160.1,160.4,0.0,0.0,0.0,OK,OK
2026-03-19,BOBET,19.59,cache_saatlik,yfinance,19.59,19.59,19.12,19.2,19.6,19.59,19.59,19.12,19.2,19.6,19.59,0.0,0.0,0.0,OK,OK
2026-03-19,BORLS,2.87,cache_saatlik,yfinance,2.87,2.87,2.8,2.83,2.84,2.87,2.87,2.8,2.83,2.84,2.87,0.0,0.0,0.0,OK,OK
2026-03-19,BUCIM,6.11,cache_saatlik,yfinance,6.11,6.16,6.11,6.13,6.16,6.11,6.16,6.11,6.13,6.16,6.11,0.0,0.0,0.0,OK,OK
2026-03-19,CEMTS,10.38,cache_saatlik,yfinance,10.38,10.46,10.3,10.46,10.38,10.38,10.46,10.3,10.46,10.38,10.38,0.0,0.0,0.0,OK,OK
2026-03-19,CEOEM,21.52,cache_saatlik,yfinance,21.52,21.84,21.42,21.6,21.52,21.52,21.84,21.42,21.6,21.52,21.52,0.0,0.0,0.0,OK,OK
2026-03-19,CMBTN,1710.0,cache_saatlik,yfinance,1710.0,1735.0,1704.0,1721.0,1713.0,1710.0,1735.0,1704.0,1721.0,1713.0,1710.0,0.0,0.0,0.0,OK,OK
2026-03-19,DCTTR,8.31,cache_saatlik,yfinance,8.31,8.74,8.26,8.42,8.36,8.31,8.74,8.26,8.42,8.36,8.31,0.0,0.0,0.0,OK,OK
2026-03-19,DERHL,14.42,cache_saatlik,yfinance,14.42,14.58,13.85,14.45,14.45,14.42,14.58,13.85,14.45,14.45,14.42,0.0,0.0,0.0,OK,OK
2026-03-19,DESPC,37.74,cache_saatlik,yfinance,37.74,39.4,37.74,38.96,38.72,37.74,39.4,37.74,38.96,38.72,37.74,0.0,0.0,0.0,OK,OK
2026-03-19,DGNMO,3.88,cache_saatlik,yfinance,3.88,3.96,3.86,3.93,3.88,3.88,3.96,3.86,3.93,3.88,3.88,0.0,0.0,0.0,OK,OK
2026-03-19,DNISI,19.74,cache_saatlik,yfinance,19.74,19.76,19.57,19.7,19.72,19.74,19.76,19.57,19.7,19.72,19.74,0.0,0.0,0.0,OK,OK
2026-03-19,DSTKF,1840.0,cache_saatlik,yfinance,1840.0,1934.0,1834.0,1844.0,1840.0,1840.0,1934.0,1834.0,1844.0,1840.0,1840.0,0.0,0.0,0.0,OK,OK
2026-03-19,DYOBY,13.34,cache_saatlik,yfinance,13.34,13.36,13.0,13.08,13.34,13.34,13.36,13.0,13.08,13.34,13.34,0.0,0.0,0.0,OK,OK
2026-03-19,EFOR,11.28,cache_saatlik,yfinance,11.28,11.28,11.28,11.28,12.53,11.28,11.28,11.28,11.28,12.53,11.28,0.0,0.0,0.0,OK,OK
2026-03-19,EGEEN,5892.5,cache_saatlik,yfinance,5892.5,5947.5,5810.0,5920.0,5892.5,5892.5,5947.5,5810.0,5920.0,5892.5,5892.5,0.0,0.0,0.0,OK,OK
2026-03-19,EGSER,2.88,cache_saatlik,yfinance,2.88,2.92,2.86,2.92,2.88,2.88,2.92,2.86,2.92,2.88,2.88,0.0,0.0,0.0,OK,OK
2026-03-19,ELITE,28.36,cache_saatlik,yfinance,28.36,28.58,28.14,28.36,28.32,28.36,28.58,28.14,28.36,28.32,28.36,0.0,0.0,0.0,OK,OK
2026-03-19,EMKEL,20.28,cache_saatlik,yfinance,20.28,22.14,20.28,21.82,20.28,20.28,22.14,20.28,21.82,20.28,20.28,0.0,0.0,0.0,OK,OK
2026-03-19,ERCB,51.85,cache_saatlik,yfinance,51.85,51.9,50.6,50.6,51.7,51.85,51.9,50.6,50.6,51.7,51.85,0.0,0.0,0.0,OK,OK
2026-03-19,ESCAR,30.2,cache_saatlik,yfinance,30.2,30.7,30.02,30.28,30.2,30.2,30.7,30.02,30.28,30.2,30.2,0.0,0.0,0.0,OK,OK
2026-03-19,ESEN,3.95,cache_saatlik,yfinance,3.95,4.0,3.91,3.99,3.95,3.95,4.0,3.91,3.99,3.95,3.95,0.0,0.0,0.0,OK,OK
2026-03-19,ETILR,3.87,cache_saatlik,yfinance,3.87,3.87,3.82,3.86,3.86,3.87,3.87,3.82,3.86,3.86,3.87,0.0,0.0,0.0,OK,OK
2026-03-19,FENER,2.71,cache_saatlik,yfinance,2.71,2.83,2.69,2.81,2.71,2.71,2.83,2.69,2.81,2.71,2.71,0.0,0.0,0.0,OK,OK
2026-03-19,FORMT,2.87,cache_saatlik,yfinance,2.87,3.06,2.84,2.97,2.86,2.87,3.06,2.84,2.97,2.86,2.87,0.0,0.0,0.0,OK,OK
2026-03-19,FORTE,97.05,cache_saatlik,yfinance,97.05,106.7,96.7,106.7,97.05,97.05,106.7,96.7,106.7,97.05,97.05,0.0,0.0,0.0,OK,OK
2026-03-19,FZLGY,16.7,cache_saatlik,yfinance,16.7,17.8,16.67,17.8,16.19,16.7,17.8,16.67,17.8,16.19,16.7,0.0,0.0,0.0,OK,OK
2026-03-19,GIPTA,70.05,cache_saatlik,yfinance,70.05,73.75,68.45,71.4,70.1,70.05,73.75,68.45,71.4,70.1,70.05,0.0,0.0,0.0,OK,OK
2026-03-19,GOODY,2.50459696,cache_saatlik,yfinance,2.5046,2.5099,2.4886,2.5046,2.5046,2.5046,2.5099,2.4886,2.5046,2.5046,2.5046,0.0,0.0,0.0,OK,OK
2026-03-19,GZNMI,57.55,cache_saatlik,yfinance,57.55,61.0,57.4,59.8,58.5,57.55,61.0,57.4,59.8,58.5,57.55,0.0,0.0,0.0,OK,OK
2026-03-19,HATEK,15.4,cache_saatlik,yfinance,15.4,15.69,15.2,15.68,15.36,15.4,15.69,15.2,15.68,15.36,15.4,0.0,0.0,0.0,OK,OK
2026-03-19,HATSN,37.22,cache_saatlik,yfinance,37.22,37.5,37.14,37.3,37.32,37.22,37.5,37.14,37.3,37.32,37.22,0.0,0.0,0.0,OK,OK
2026-03-19,HTTBT,37.2,cache_saatlik,yfinance,37.2,37.68,36.84,37.12,37.4,37.2,37.68,36.84,37.12,37.4,37.2,0.0,0.0,0.0,OK,OK
2026-03-19,HUNER,3.1,cache_saatlik,yfinance,3.1,3.12,3.09,3.1,3.1,3.1,3.12,3.09,3.1,3.1,3.1,0.0,0.0,0.0,OK,OK
2026-03-19,IHLAS,1.54920839,cache_saatlik,yfinance,1.5492,1.5568,1.5416,1.5492,1.5492,2.03,2.04,2.02,2.03,2.03,2.03,26.866,0.001,26.866,"OPEN,HIGH,LOW,CLOSE,PREV_CLOSE,RAPOR!=YF",UYUMSUZ
2026-03-19,IHYAY,1.76,cache_saatlik,yfinance,1.76,1.77,1.74,1.75,1.76,1.76,1.77,1.74,1.75,1.76,1.76,0.0,0.0,0.0,OK,OK
2026-03-19,INGRM,382.75,cache_saatlik,yfinance,382.75,388.0,380.0,382.0,385.25,382.75,388.0,380.0,382.0,385.25,382.75,0.0,0.0,0.0,OK,OK
2026-03-19,ISGSY,24.9362202,cache_saatlik,yfinance,24.9362,26.1609,24.8512,25.4295,25.2424,24.9363,26.161,24.8513,25.4296,25.2425,24.9363,0.0,0.0,0.0,OK,OK
2026-03-19,ISSEN,7.17,cache_saatlik,yfinance,7.17,7.3,7.12,7.3,7.16,7.17,7.3,7.12,7.3,7.16,7.17,0.0,0.0,0.0,OK,OK
2026-03-19,JANTS,16.98,cache_saatlik,yfinance,16.98,17.14,16.88,16.9,16.99,16.98,17.14,16.88,16.9,16.99,16.98,0.0,0.0,0.0,OK,OK
2026-03-19,KARTN,70.0,cache_saatlik,yfinance,70.0,70.4,67.75,67.75,70.1,70.0,70.4,67.75,67.75,70.1,70.0,0.0,0.0,0.0,OK,OK
2026-03-19,KFEIN,8.68,cache_saatlik,yfinance,8.68,8.71,8.58,8.69,8.68,8.68,8.71,8.58,8.69,8.68,8.68,0.0,0.0,0.0,OK,OK
2026-03-19,KLRHO,118.4,cache_saatlik,yfinance,118.4,130.7,116.7,119.2,129.6,118.4,130.7,116.7,119.2,129.6,118.4,0.0,0.0,0.0,OK,OK
2026-03-19,KLSER,26.0,cache_saatlik,yfinance,26.0,27.64,25.82,26.9,25.54,26.0,27.64,25.82,26.9,25.54,26.0,0.0,0.0,0.0,OK,OK
2026-03-19,KLSYN,9.79,cache_saatlik,yfinance,9.79,10.2,9.79,10.0,9.8,9.79,10.2,9.79,10.0,9.8,9.79,0.0,0.0,0.0,OK,OK
2026-03-19,KLYPV,55.55,cache_saatlik,yfinance,55.55,56.65,55.35,56.65,55.8,55.55,56.65,55.35,56.65,55.8,55.55,0.0,0.0,0.0,OK,OK
2026-03-19,KNFRT,10.9,cache_saatlik,yfinance,10.9,10.9,10.77,10.78,10.89,10.9,10.9,10.77,10.78,10.89,10.9,0.0,0.0,0.0,OK,OK
2026-03-19,KOTON,15.1,cache_saatlik,yfinance,15.1,15.3,15.01,15.27,15.1,15.1,15.3,15.01,15.27,15.1,15.1,0.0,0.0,0.0,OK,OK
2026-03-19,KRGYO,2.75,cache_saatlik,yfinance,2.75,2.78,2.73,2.76,2.76,2.75,2.78,2.73,2.76,2.76,2.75,0.0,0.0,0.0,OK,OK
2026-03-19,KUYAS,76.45,cache_saatlik,yfinance,76.45,79.0,76.45,79.0,77.3,76.45,79.0,76.45,79.0,77.3,76.45,0.0,0.0,0.0,OK,OK
2026-03-19,LIDER,96.0,cache_saatlik,yfinance,96.0,103.0,95.15,101.6,96.0,96.0,103.0,95.15,101.6,96.0,96.0,0.0,0.0,0.0,OK,OK
2026-03-19,LINK,6.42,cache_saatlik,yfinance,6.42,6.63,6.1,6.25,6.49,6.42,6.63,6.1,6.25,6.49,6.42,0.0,0.0,0.0,OK,OK
2026-03-19,MAKIM,15.43,cache_saatlik,yfinance,15.43,15.46,15.13,15.2,15.47,15.43,15.46,15.13,15.2,15.47,15.43,0.0,0.0,0.0,OK,OK
2026-03-19,MARMR,2.54,cache_saatlik,yfinance,2.54,2.68,2.5,2.52,2.44,2.54,2.68,2.5,2.52,2.44,2.54,0.0,0.0,0.0,OK,OK
2026-03-19,MARTI,1.46,cache_saatlik,yfinance,1.46,1.46,1.44,1.44,1.47,1.46,1.46,1.44,1.44,1.47,1.46,0.0,0.0,0.0,OK,OK
2026-03-19,MEDTR,28.4,cache_saatlik,yfinance,28.4,28.4,28.02,28.22,28.28,28.4,28.4,28.02,28.22,28.28,28.4,0.0,0.0,0.0,OK,OK
2026-03-19,MERCN,16.76,cache_saatlik,yfinance,16.76,17.0,16.73,17.0,16.89,16.76,17.0,16.73,17.0,16.89,16.76,0.0,0.0,0.0,OK,OK
2026-03-19,MRSHL,1397.0,cache_saatlik,yfinance,1397.0,1410.0,1389.0,1410.0,1397.0,1397.0,1410.0,1389.0,1410.0,1397.0,1397.0,0.0,0.0,0.0,OK,OK
2026-03-19,NATEN,7.18,cache_saatlik,yfinance,7.18,7.33,7.11,7.19,7.26,7.18,7.33,7.11,7.19,7.26,7.18,0.0,0.0,0.0,OK,OK
2026-03-19,ONRYT,58.85,cache_saatlik,yfinance,58.85,59.0,58.25,58.65,58.85,58.85,59.0,58.25,58.65,58.85,58.85,0.0,0.0,0.0,OK,OK
2026-03-19,ORGE,67.4,cache_saatlik,yfinance,67.4,67.5,66.75,67.5,67.45,67.4,67.5,66.75,67.5,67.45,67.4,0.0,0.0,0.0,OK,OK
2026-03-19,OSMEN,7.44,cache_saatlik,yfinance,7.44,7.46,7.32,7.45,7.44,7.44,7.46,7.32,7.45,7.44,7.44,0.0,0.0,0.0,OK,OK
2026-03-19,OSTIM,2.0666644,cache_saatlik,yfinance,2.0667,2.0815,2.0593,2.0667,2.0667,2.0667,2.0815,2.0593,2.0667,2.0667,2.0667,0.0,0.002,0.002,OK,OK
2026-03-19,OTTO,304.0,cache_saatlik,yfinance,304.0,312.0,296.75,312.0,304.75,304.0,312.0,296.75,312.0,304.75,304.0,0.0,0.0,0.0,OK,OK
2026-03-19,PAGYO,102.1,cache_saatlik,yfinance,102.1,108.0,101.5,108.0,102.1,102.1,108.0,101.5,108.0,102.1,102.1,0.0,0.0,0.0,OK,OK
2026-03-19,PAMEL,81.4,cache_saatlik,yfinance,81.4,83.0,81.4,82.1,81.75,81.4,83.0,81.4,82.1,81.75,81.4,0.0,0.0,0.0,OK,OK
2026-03-19,PAPIL,16.08,cache_saatlik,yfinance,16.08,16.08,15.69,15.76,16.01,16.08,16.08,15.69,15.76,16.01,16.08,0.0,0.0,0.0,OK,OK
2026-03-19,PATEK,17.68,cache_saatlik,yfinance,17.68,17.68,17.42,17.55,17.68,17.68,17.68,17.42,17.55,17.68,17.68,0.0,0.0,0.0,OK,OK
2026-03-19,PKENT,155.6,cache_saatlik,yfinance,155.6,155.6,154.0,154.6,155.6,155.6,155.6,154.0,154.6,155.6,155.6,0.0,0.0,0.0,OK,OK
2026-03-19,POLTK,5050.0,cache_saatlik,yfinance,5050.0,5050.0,4960.0,4997.5,5025.0,5050.0,5050.0,4960.0,4997.5,5025.0,5050.0,0.0,0.0,0.0,OK,OK
2026-03-19,QUAGR,3.05,cache_saatlik,yfinance,3.05,3.13,3.02,3.12,3.06,3.05,3.13,3.02,3.12,3.06,3.05,0.0,0.0,0.0,OK,OK
2026-03-19,RAYSG,199.8,cache_saatlik,yfinance,199.8,201.4,198.0,201.0,201.9,199.8,201.4,198.0,201.0,201.9,199.8,0.0,0.0,0.0,OK,OK
2026-03-19,SANFM,7.04,cache_saatlik,yfinance,7.04,7.08,6.96,6.97,7.09,7.04,7.08,6.96,6.97,7.09,7.04,0.0,0.0,0.0,OK,OK
2026-03-19,SEGMN,55.4,cache_saatlik,yfinance,55.4,59.6,55.4,57.5,56.65,55.4,59.6,55.4,57.5,56.65,55.4,0.0,0.0,0.0,OK,OK
2026-03-19,SERNT,8.04,cache_saatlik,yfinance,8.04,8.04,7.79,7.88,7.98,8.04,8.04,7.79,7.88,7.98,8.04,0.0,0.0,0.0,OK,OK
2026-03-19,SMRVA,11.868431,cache_saatlik,yfinance,11.8684,11.9176,11.6226,11.9078,11.9766,11.8688,11.918,11.623,11.9082,11.977,11.8688,0.003,0.0,0.003,OK,OK
2026-03-19,SNICA,3.8,cache_saatlik,yfinance,3.8,3.84,3.77,3.82,3.8,3.8,3.84,3.77,3.82,3.8,3.8,0.0,0.0,0.0,OK,OK
2026-03-19,SUWEN,9.11,cache_saatlik,yfinance,9.11,9.15,8.99,9.0,9.11,9.11,9.15,8.99,9.0,9.11,9.11,0.0,0.0,0.0,OK,OK
2026-03-19,TBORG,149.1,cache_saatlik,yfinance,149.1,150.4,148.5,149.4,149.8,149.1,150.4,148.5,149.4,149.8,149.1,0.0,0.0,0.0,OK,OK
2026-03-19,TEKTU,8.89,cache_saatlik,yfinance,8.89,8.95,8.77,8.87,8.89,8.89,8.95,8.77,8.87,8.89,8.89,0.0,0.0,0.0,OK,OK
2026-03-19,TKNSA,22.02,cache_saatlik,yfinance,22.02,22.4,21.82,22.16,22.04,22.02,22.4,21.82,22.16,22.04,22.02,0.0,0.0,0.0,OK,OK
2026-03-19,TRILC,2.47934864,cache_saatlik,yfinance,2.4793,2.4793,2.4559,2.4793,2.4793,2.4793,2.4793,2.4559,2.4793,2.4793,2.4793,0.0,0.002,0.002,OK,OK
2026-03-19,TTRAK,457.0,cache_saatlik,yfinance,457.0,458.75,452.75,458.75,458.0,457.0,458.75,452.75,458.75,458.0,457.0,0.0,0.0,0.0,OK,OK
2026-03-19,TUCLK,4.49,cache_saatlik,yfinance,4.49,4.63,4.45,4.63,4.6,4.49,4.63,4.45,4.63,4.6,4.49,0.0,0.0,0.0,OK,OK
2026-03-19,TUKAS,2.33,cache_saatlik,yfinance,2.33,2.34,2.31,2.33,2.33,2.33,2.34,2.31,2.33,2.33,2.33,0.0,0.0,0.0,OK,OK
2026-03-19,TUREX,7.71,cache_saatlik,yfinance,7.71,7.73,7.4,7.49,7.73,7.71,7.73,7.4,7.49,7.73,7.71,0.0,0.0,0.0,OK,OK
2026-03-19,TURGG,27.78,cache_saatlik,yfinance,27.78,28.74,27.72,28.5,27.8,27.78,28.74,27.72,28.5,27.8,27.78,0.0,0.0,0.0,OK,OK
2026-03-19,USAK,1.63,cache_saatlik,yfinance,1.63,1.65,1.62,1.63,1.65,1.63,1.65,1.62,1.63,1.65,1.63,0.0,0.0,0.0,OK,OK
2026-03-19,VESBE,7.31,cache_saatlik,yfinance,7.31,7.34,7.12,7.12,7.31,7.31,7.34,7.12,7.12,7.31,7.31,0.0,0.0,0.0,OK,OK
2026-03-19,VKING,26.36,cache_saatlik,yfinance,26.36,26.94,25.8,25.84,26.36,26.36,26.94,25.8,25.84,26.36,26.36,0.0,0.0,0.0,OK,OK
2026-03-19,VSNMD,77.0,cache_saatlik,yfinance,77.0,77.35,75.6,77.35,76.3,77.0,77.35,75.6,77.35,76.3,77.0,0.0,0.0,0.0,OK,OK
2026-03-19,YAYLA,23.94,cache_saatlik,yfinance,23.94,24.32,23.5,23.64,23.54,23.94,24.32,23.5,23.64,23.54,23.94,0.0,0.0,0.0,OK,OK
2026-03-19,YESIL,1.57,cache_saatlik,yfinance,1.57,1.58,1.46,1.46,1.62,1.57,1.58,1.46,1.46,1.62,1.57,0.0,0.0,0.0,OK,OK
2026-03-19,YIGIT,22.5,cache_saatlik,yfinance,22.5,22.5,22.18,22.36,22.3,22.5,22.5,22.18,22.36,22.3,22.5,0.0,0.0,0.0,OK,OK
2026-03-23,EFOR,10.16,cache_saatlik,yfinance,10.16,10.16,10.16,10.16,11.28,10.16,10.16,10.16,10.16,11.28,10.16,0.0,0.0,0.0,OK,OK
2026-03-25,EFOR,8.4,cache_saatlik,yfinance,8.4,10.03,8.4,9.16,9.15,8.4,10.03,8.4,9.16,9.15,8.4,0.0,0.0,0.0,OK,OK
2026-03-25,YYAPI,1.13,cache_saatlik,yfinance,1.13,1.34,1.13,1.34,1.22,1.13,1.34,1.13,1.34,1.22,1.13,0.0,0.0,0.0,OK,OK
2026-03-26,GOODY,2.63426758,cache_saatlik,yfinance,2.6343,2.6982,2.6343,2.6982,2.4531,2.6343,2.6982,2.6343,2.6982,2.4531,2.6343,0.0,0.001,0.001,OK,OK
2026-03-26,RUBNS,40.46,cache_saatlik,yfinance,40.46,43.48,40.0,41.68,40.48,40.46,43.48,40.0,41.68,40.48,40.46,0.0,0.0,0.0,OK,OK
2026-03-27,HATSN,38.6,cache_saatlik,yfinance,38.6,39.3,37.28,37.44,36.78,38.6,39.3,37.28,37.44,36.78,38.6,0.0,0.0,0.0,OK,OK
