tarih,hisse,kova,grup,kat,pos52,giris,tf,sebep,cikis,cikis_saat,getiri_%,max_%,min_%,max_saat,min_saat,max_fiyat,min_fiyat
2026-03-19,NTHOL,elenen,orta,108.7,0.38,41.78,15dk,gun_sonu,41.3,12:30,-1.18,0.96,-1.77,10:00,12:15,42.18,41.04
2026-03-19,NUGYO,elenen,orta,6.0,0.416,9.16,15dk,gun_sonu,9.08,12:30,-0.91,-0.66,-1.75,12:15,10:00,9.1,9.0
2026-03-19,NUHCM,elenen,orta,119.1,0.31,246.0,15dk,hedef,253.38,10:00,2.97,7.93,-2.24,10:30,10:00,265.5,240.5
2026-03-19,OBASE,elenen,orta,10.5,0.408,33.5,15dk,gun_sonu,33.56,12:30,0.15,1.31,0.18,10:00,12:30,33.94,33.56
2026-03-19,ODINE,elenen,tepe,6.5,0.881,634.0,15dk,hedef,653.02,12:00,2.97,5.6,-0.55,12:15,11:30,669.5,630.5
2026-03-19,OFSYM,elenen,orta,5.4,0.567,61.4,15dk,gun_sonu,61.3,12:30,-0.2,0.81,-0.98,11:30,10:30,61.9,60.8
2026-03-19,ONCSM,elenen,orta,22.6,0.547,240.0,15dk,gun_sonu,240.0,12:30,-0.03,1.42,-0.58,10:15,11:45,243.4,238.6
2026-03-19,OYLUM,elenen,orta,18.6,0.222,8.0,15dk,gun_sonu,7.99,12:30,-0.16,0.88,-1.25,10:00,10:30,8.07,7.9
2026-03-19,OYYAT,elenen,orta,10.4,0.747,63.2,15dk,gun_sonu,64.4,12:30,1.87,1.9,-1.9,12:30,10:00,64.4,62.0
2026-03-19,OZATD,elenen,orta,9.9,0.733,217.0,15dk,gun_sonu,212.0,12:30,-2.34,0.18,-2.3,10:00,12:30,217.4,212.0
2026-03-19,OZGYO,elenen,orta,29.2,0.673,2.04,15dk,hedef,2.1012,10:45,2.97,3.43,-0.98,10:45,10:00,2.11,2.02
2026-03-19,OZKGY,elenen,orta,81.5,0.575,13.59,15dk,hedef,13.9977,10:15,2.97,5.67,-0.59,10:45,10:00,14.36,13.51
2026-03-19,OZSUB,elenen,tepe,45.8,0.847,24.62,15dk,stop,23.8814,10:15,-3.03,0.0,-9.99,10:00,12:30,24.62,22.16
2026-03-19,OZYSR,elenen,orta,21.2,0.737,11.53168703,15dk,gun_sonu,11.5073,12:30,-0.24,1.27,-1.35,10:00,12:15,11.678,11.3756
2026-03-19,PAGYO,elenen,tepe,10.5,0.909,102.1,15dk,hedef,105.163,11:30,2.97,5.78,-0.59,12:30,10:15,108.0,101.5
2026-03-19,PARSN,elenen,orta,15.7,0.211,80.7,15dk,gun_sonu,80.1,12:30,-0.78,0.06,-0.99,10:15,10:15,80.75,79.9
2026-03-19,PCILT,elenen,orta,8.5,0.753,30.56,15dk,gun_sonu,30.4,12:30,-0.56,1.05,-1.83,10:00,12:00,30.88,30.0
2026-03-19,PEKGY,elenen,tepe,10.7,0.864,13.55,15dk,gun_sonu,13.24,12:30,-2.32,1.03,-2.29,10:30,12:30,13.69,13.24
2026-03-19,PENGD,elenen,orta,8.7,0.479,8.88,15dk,gun_sonu,8.9,12:30,0.19,0.79,-0.34,12:00,11:00,8.95,8.85
2026-03-19,PETUN,elenen,orta,15.3,0.561,11.33,15dk,gun_sonu,11.33,12:30,-0.03,0.44,-1.06,11:45,10:30,11.38,11.21
2026-03-19,PINSU,elenen,orta,31.1,0.518,10.62,15dk,hedef,10.9386,10:00,2.97,5.18,-0.19,10:00,10:00,11.17,10.6
2026-03-19,PLTUR,elenen,orta,5.8,0.28,23.62,15dk,gun_sonu,24.02,12:30,1.66,2.88,-0.34,12:00,10:30,24.3,23.54
2026-03-19,PNLSN,elenen,orta,5.2,0.778,50.65,15dk,gun_sonu,50.5,12:30,-0.33,1.38,-1.18,10:15,10:00,51.35,50.05
2026-03-19,POLHO,elenen,tepe,16.4,0.852,22.08,15dk,gun_sonu,22.28,12:30,0.87,1.54,-0.54,10:45,10:00,22.42,21.96
2026-03-19,PRDGS,elenen,orta,13.4,0.581,6.59,15dk,gun_sonu,6.51,12:30,-1.25,0.61,-1.21,10:00,12:30,6.63,6.51
2026-03-19,PRKAB,elenen,orta,19.0,0.349,40.7,15dk,gun_sonu,40.32,12:30,-0.97,0.74,-1.03,10:00,10:15,41.0,40.28
2026-03-19,PRKME,elenen,orta,128.5,0.277,19.22,15dk,gun_sonu,18.85,12:30,-1.96,0.94,-2.71,10:00,11:15,19.4,18.7
2026-03-19,PRZMA,elenen,tepe,27.2,0.876,15.78,15dk,gun_sonu,15.9,12:30,0.73,0.89,-4.94,10:45,10:00,15.92,15.0
2026-03-19,PSDTC,elenen,orta,7.5,0.411,120.9,15dk,hedef,124.527,12:00,2.97,9.59,-2.4,12:30,10:00,132.5,118.0
2026-03-19,RGYAS,elenen,tepe,9.9,0.804,159.0,15dk,gun_sonu,160.6,12:30,0.97,1.01,-0.88,12:30,11:00,160.6,157.6
2026-03-19,RNPOL,elenen,orta,6.6,0.488,1.95,15dk,stop,1.8915,10:45,-3.03,0.0,-3.59,10:00,12:00,1.95,1.88
2026-03-19,RUZYE,elenen,orta,28.8,0.54,12.07,15dk,stop,11.7079,10:15,-3.03,2.15,-3.07,11:45,10:15,12.33,11.7
2026-03-19,RYSAS,elenen,orta,8.7,0.5,17.29,15dk,gun_sonu,17.27,12:30,-0.15,0.06,-1.85,11:30,10:30,17.3,16.97
2026-03-19,SAFKR,elenen,orta,25.2,0.714,25.38,15dk,gun_sonu,25.76,12:30,1.46,2.36,-1.5,12:15,10:00,25.98,25.0
2026-03-19,SANEL,elenen,orta,9.6,0.54,35.6,15dk,hedef,36.668,10:00,2.97,4.89,0.0,10:00,10:00,37.34,35.6
2026-03-19,SANKO,elenen,orta,25.6,0.203,20.12,15dk,gun_sonu,20.12,12:30,-0.03,0.6,-1.19,12:00,10:00,20.24,19.88
2026-03-19,SAYAS,elenen,orta,16.9,0.475,43.3,15dk,gun_sonu,42.48,12:30,-1.93,2.22,-1.89,11:15,12:30,44.26,42.48
2026-03-19,SDTTR,elenen,orta,7.4,0.474,225.0,15dk,gun_sonu,222.0,12:30,-1.37,0.04,-1.87,10:00,10:30,225.1,220.8
2026-03-19,SEGMN,elenen,tepe,93.4,0.916,55.4,15dk,hedef,57.062,10:00,2.97,7.58,0.0,10:15,10:00,59.6,55.4
2026-03-19,SEGYO,elenen,orta,22.5,0.289,4.59,15dk,gun_sonu,4.57,12:30,-0.47,1.53,-0.44,10:00,12:30,4.66,4.57
2026-03-19,SEKFK,elenen,tepe,5.4,0.849,10.05,15dk,hedef,10.3515,11:00,2.97,4.48,-0.2,11:00,10:15,10.5,10.03
2026-03-19,SELVA,elenen,orta,11.5,0.377,2.17,15dk,gun_sonu,2.16,12:30,-0.49,0.46,-1.38,10:15,10:00,2.18,2.14
2026-03-19,SKTAS,elenen,orta,31.8,0.363,3.2,15dk,gun_sonu,3.18,12:30,-0.66,0.31,-1.56,11:15,10:15,3.21,3.15
2026-03-19,SKYMD,elenen,orta,7.5,0.202,11.89,15dk,hedef,12.2467,11:15,2.97,3.36,0.0,11:15,10:00,12.29,11.89
2026-03-19,SMART,elenen,orta,8.1,0.588,33.84,15dk,hedef,34.8552,10:15,2.97,8.16,0.35,11:30,10:00,36.6,33.96
2026-03-19,SNGYO,elenen,orta,5.5,0.375,3.82,15dk,gun_sonu,3.86,12:30,1.01,2.62,0.26,10:30,10:00,3.92,3.83
2026-03-19,SOKE,elenen,tepe,6.1,0.893,15.15,15dk,gun_sonu,15.45,12:30,1.95,1.98,-0.53,12:30,10:00,15.45,15.07
2026-03-19,SONME,elenen,orta,9.3,0.606,151.9,15dk,gun_sonu,151.9,12:30,-0.03,0.0,-1.65,12:30,12:15,151.9,149.4
2026-03-19,SRVGY,elenen,orta,5.1,0.563,3.29,15dk,gun_sonu,3.31,12:30,0.57,2.43,-0.91,11:15,11:00,3.37,3.26
2026-03-19,SUNTK,elenen,orta,17.9,0.249,35.5,15dk,gun_sonu,35.48,12:30,-0.09,0.23,-0.96,10:15,10:30,35.58,35.16
2026-03-19,SURGY,elenen,orta,12.8,0.537,57.3,15dk,gun_sonu,57.0,12:30,-0.56,0.52,-1.66,10:30,10:00,57.6,56.35
2026-03-19,TARKM,elenen,orta,16.1,0.415,379.5,15dk,gun_sonu,377.5,12:30,-0.56,0.26,-1.19,10:45,10:00,380.5,375.0
2026-03-19,TATEN,elenen,orta,71.3,0.288,12.5,15dk,stop,12.125,11:45,-3.03,2.0,-3.6,10:00,11:45,12.75,12.05
2026-03-19,TATGD,elenen,orta,10.8,0.686,16.7,15dk,gun_sonu,16.32,12:30,-2.31,0.0,-4.49,10:00,10:00,16.7,15.95
2026-03-19,TCKRC,elenen,tepe,17.0,0.806,93.05,15dk,gun_sonu,94.0,12:30,0.99,1.13,-1.13,10:00,10:00,94.1,92.0
2026-03-19,TEHOL,elenen,orta,36.7,0.285,17.12,15dk,stop,16.6064,12:30,-3.03,1.87,-3.15,11:30,12:30,17.44,16.58
2026-03-19,TERA,elenen,tepe,47.3,0.922,317.75,15dk,hedef,327.2825,11:30,2.97,4.48,-0.08,11:45,10:00,332.0,317.5
2026-03-19,TEZOL,elenen,orta,6.3,0.465,16.36,15dk,gun_sonu,16.44,12:30,0.46,0.49,-1.04,12:30,11:15,16.44,16.19
2026-03-19,TLMAN,elenen,orta,8.0,0.348,88.25,15dk,gun_sonu,88.25,12:30,-0.03,0.85,-0.45,10:00,10:00,89.0,87.85
2026-03-19,TMSN,elenen,orta,12.8,0.429,106.5,15dk,gun_sonu,106.9,12:30,0.34,1.41,-0.38,11:15,10:00,108.0,106.1
2026-03-19,TNZTP,elenen,orta,12.2,0.373,22.66,15dk,gun_sonu,22.22,12:30,-1.97,0.0,-2.29,10:00,11:45,22.66,22.14
2026-03-19,TRALT,elenen,orta,15.4,0.622,48.0,15dk,stop,46.56,11:00,-3.03,0.37,-3.5,10:00,12:15,48.18,46.32
2026-03-19,TRCAS,elenen,orta,21.1,0.541,42.02,15dk,stop,40.7594,11:00,-3.03,0.19,-4.14,10:00,12:00,42.1,40.28
2026-03-19,TRENJ,elenen,orta,15.0,0.666,98.8,15dk,gun_sonu,101.2,12:30,2.4,2.53,-0.61,10:30,10:00,101.3,98.2
2026-03-19,TRGYO,elenen,tepe,17.5,0.885,84.9,15dk,gun_sonu,84.25,12:30,-0.8,0.59,-0.77,10:15,12:30,85.4,84.25
2026-03-19,TRMET,elenen,orta,26.4,0.687,141.5,15dk,gun_sonu,144.2,12:30,1.88,1.91,-1.06,12:30,10:30,144.2,140.0
2026-03-19,TSGYO,elenen,orta,29.8,0.261,6.91,15dk,gun_sonu,6.77,12:30,-2.06,1.16,-4.78,10:00,10:00,6.99,6.58
2026-03-19,ULUFA,elenen,orta,26.2,0.739,2.12,15dk,gun_sonu,2.125,12:30,0.2,2.59,-0.94,10:15,10:00,2.175,2.1
2026-03-19,ULUSE,elenen,orta,13.1,0.445,179.0,15dk,gun_sonu,181.0,12:30,1.08,2.12,0.06,11:15,10:00,182.8,179.1
2026-03-19,ULUUN,elenen,orta,29.9,0.797,8.17,15dk,gun_sonu,8.08,12:30,-1.13,0.98,-1.1,10:15,12:30,8.25,8.08
2026-03-19,UNLU,elenen,orta,11.1,0.209,13.82,15dk,gun_sonu,13.91,12:30,0.62,1.16,0.0,11:15,10:00,13.98,13.82
2026-03-19,VAKFN,elenen,orta,6.6,0.423,1.87,15dk,gun_sonu,1.87,12:30,-0.03,0.53,-1.07,11:30,10:00,1.88,1.85
2026-03-19,VAKKO,elenen,orta,8.8,0.693,73.05,15dk,hedef,75.2415,10:00,2.97,4.59,0.34,12:15,10:00,76.4,73.3
2026-03-19,VANGD,elenen,tepe,7.0,0.811,67.9,15dk,hedef,69.937,11:15,2.97,7.51,-1.91,12:00,10:15,73.0,66.6
2026-03-19,VBTYZ,elenen,orta,25.3,0.597,21.58,15dk,hedef,22.2274,10:15,2.97,3.43,-0.74,11:15,10:00,22.32,21.42
2026-03-19,VERTU,elenen,orta,74.5,0.286,38.68,15dk,hedef,39.8404,10:15,2.97,6.0,-0.67,10:15,10:00,41.0,38.42
2026-03-19,VERUS,elenen,orta,35.8,0.517,358.0,15dk,hedef,368.74,10:00,2.97,10.61,0.07,12:30,10:00,396.0,358.25
2026-03-19,VKGYO,elenen,orta,5.7,0.66,2.73,15dk,gun_sonu,2.72,12:30,-0.4,0.37,-0.73,11:30,11:45,2.74,2.71
2026-03-19,YAPRK,elenen,orta,6.9,0.21,16.72,15dk,stop,16.2184,10:15,-3.03,8.25,-4.9,12:30,10:00,18.1,15.9
2026-03-19,YATAS,elenen,orta,9.3,0.776,43.1,15dk,gun_sonu,42.82,12:30,-0.68,0.28,-1.62,10:15,11:00,43.22,42.4
2026-03-19,YEOTK,elenen,orta,11.4,0.619,49.8,15dk,gun_sonu,48.78,12:30,-2.08,1.71,-2.05,10:00,12:30,50.65,48.78
2026-03-19,YGGYO,elenen,tepe,28.8,0.909,205.0,15dk,hedef,211.15,12:30,2.97,4.39,-2.1,12:30,10:00,214.0,200.7
2026-03-19,YKSLN,elenen,orta,10.3,0.25,3.3,15dk,gun_sonu,3.24,12:30,-1.85,0.0,-2.12,10:00,11:15,3.3,3.23
2026-03-19,YUNSA,elenen,orta,8.5,0.557,8.32,15dk,gun_sonu,8.21,12:30,-1.36,0.12,-1.32,10:00,12:30,8.33,8.21
2026-03-19,YYLGD,elenen,orta,16.3,0.453,11.12,15dk,gun_sonu,11.14,12:30,0.15,0.63,-0.81,12:00,11:00,11.19,11.03
2026-03-19,ZEDUR,elenen,orta,8.2,0.351,7.94,15dk,gun_sonu,8.03,12:30,1.1,2.64,0.0,10:00,10:00,8.15,7.94
2026-03-19,ZRGYO,elenen,orta,12.8,0.343,21.72,15dk,stop,21.0684,12:00,-3.03,0.55,-5.8,10:30,12:30,21.84,20.46
2026-03-23,BLUME,elenen,orta,7.4,0.614,51.2,15dk,gun_sonu,50.7,18:00,-1.01,0.2,-1.66,10:00,16:30,51.3,50.35
2026-03-23,IZINV,elenen,orta,25.3,0.457,61.1,15dk,hedef,62.933,10:00,2.97,5.16,0.33,18:00,10:00,64.25,61.3
2026-03-23,PSDTC,elenen,orta,5.2,0.489,131.0,15dk,hedef,134.93,11:00,2.97,5.34,-4.89,11:00,10:00,138.0,124.6
2026-03-23,ZRGYO,elenen,orta,8.0,0.241,20.5,15dk,hedef,21.115,16:45,2.97,3.61,-2.59,18:00,10:15,21.24,19.97
2026-03-24,IZINV,elenen,orta,11.9,0.51,64.25,15dk,hedef,66.1775,10:00,2.97,5.99,-2.33,11:45,10:00,68.1,62.75
2026-03-24,PAGYO,elenen,tepe,6.9,1.133,127.0,15dk,stop,123.19,10:15,-3.03,1.97,-12.6,10:00,10:45,129.5,111.0
2026-03-24,QNBTR,elenen,orta,6.6,0.305,296.5,1dk,gun_sonu,290.0,18:09,-2.23,0.0,-2.19,12:55,18:09,296.5,290.0
2026-03-25,BURVA,elenen,orta,15.3,0.641,690.0,15dk,hedef,710.7,10:00,2.97,10.0,0.0,18:00,10:00,759.0,690.0
2026-03-25,CEOEM,elenen,orta,8.2,0.226,24.5,15dk,stop,23.765,10:45,-3.03,4.08,-9.55,15:00,17:45,25.5,22.16
2026-03-25,DOCO,elenen,orta,6.3,0.553,8775.0,15dk,hedef,9038.25,10:00,2.97,3.5,-0.6,10:00,12:45,9082.5,8722.5
2026-03-25,ESCAR,elenen,orta,25.8,0.206,30.8,15dk,hedef,31.724,10:00,2.97,13.9,0.78,18:00,10:00,35.08,31.04
2026-03-25,PENGD,elenen,orta,14.6,0.626,9.7,15dk,stop,9.409,10:15,-3.03,0.52,-7.32,10:00,17:15,9.75,8.99
2026-03-26,AKCNS,elenen,tepe,6.8,0.808,202.0,15dk,hedef,208.06,10:00,2.97,5.1,0.0,10:30,10:00,212.3,202.0
2026-03-26,ARZUM,elenen,orta,5.3,0.431,2.64,15dk,stop,2.5608,10:15,-3.03,2.65,-4.92,18:00,10:00,2.71,2.51
2026-03-26,BURCE,elenen,orta,7.2,0.441,45.0,15dk,hedef,46.35,10:00,2.97,4.36,-0.62,10:45,10:00,46.96,44.72
2026-03-26,MAKIM,elenen,orta,9.2,0.367,17.7,15dk,stop,17.169,10:15,-3.03,1.58,-9.27,10:00,18:00,17.98,16.06
2026-03-26,PSDTC,elenen,orta,7.9,0.578,142.5,15dk,stop,138.225,10:15,-3.03,-0.07,-7.79,10:00,17:45,142.4,131.4
2026-03-26,RUBNS,elenen,tepe,11.5,0.955,40.46,15dk,hedef,41.6738,10:15,2.97,7.46,-1.14,14:15,10:00,43.48,40.0
2026-03-26,TDGYO,elenen,orta,11.7,0.256,19.83,15dk,hedef,20.4249,10:00,2.97,6.71,-1.21,18:00,10:00,21.16,19.59
2026-03-26,ULUFA,elenen,tepe,5.7,1.037,2.375,15dk,hedef,2.4463,10:00,2.97,6.32,-5.47,10:00,17:45,2.525,2.245
2026-03-26,YYAPI,elenen,orta,5.1,0.239,1.34,1dk,stop,1.2998,13:55,-3.03,0.0,-9.7,12:55,18:09,1.34,1.21
2026-03-27,ACSEL,elenen,orta,6.8,0.548,118.2,15dk,hedef,121.746,10:00,2.97,3.21,-7.02,10:00,13:45,122.0,109.9
2026-03-27,CEMAS,elenen,orta,10.5,0.255,5.11,15dk,hedef,5.2633,10:00,2.97,7.83,-2.54,10:15,17:30,5.51,4.98
2026-03-27,DCTTR,elenen,orta,7.2,0.375,10.4,15dk,stop,10.088,11:00,-3.03,2.21,-3.75,10:00,12:30,10.63,10.01
2026-03-27,GOODY,elenen,orta,59.7,0.32,2.77992499,15dk,hedef,2.8633,10:00,2.97,488.15,419.8,10:15,17:30,16.35,14.45
2026-03-27,KZGYO,elenen,orta,6.8,0.527,23.7,15dk,hedef,24.411,10:00,2.97,4.73,-4.56,15:45,17:30,24.82,22.62
2026-03-27,LILAK,elenen,tepe,7.9,1.065,39.5,15dk,hedef,40.685,10:00,2.97,5.01,-6.99,10:00,17:00,41.48,36.74
2026-03-27,OTTO,elenen,orta,5.4,0.209,342.0,15dk,stop,331.74,10:30,-3.03,1.75,-3.29,16:15,10:30,348.0,330.75
2026-03-27,TDGYO,elenen,orta,5.2,0.291,20.9,15dk,stop,20.273,10:30,-3.03,2.78,-8.85,10:15,17:45,21.48,19.05
2026-03-27,YESIL,elenen,orta,5.9,0.261,1.85,15dk,stop,1.7945,10:15,-3.03,2.16,-13.51,12:15,10:30,1.89,1.6
2026-03-30,BIGTK,elenen,orta,86.3,0.414,360.0,15dk,hedef,370.8,10:00,2.97,4.65,-14.38,10:00,18:00,376.75,308.25
2026-03-30,CRFSA,elenen,orta,8.7,0.662,120.5,15dk,gun_sonu,119.8,18:00,-0.61,2.82,-0.58,10:45,18:00,123.9,119.8
2026-03-30,DIRIT,elenen,orta,5.2,0.509,29.8,1dk,hedef,30.694,12:55,2.97,8.26,4.03,17:55,13:55,32.26,31.0
2026-03-30,PENGD,elenen,orta,12.4,0.732,10.43,15dk,hedef,10.7429,10:15,2.97,5.66,-9.49,10:45,15:00,11.02,9.44
2026-03-30,ULAS,elenen,orta,5.9,0.795,38.98,15dk,stop,37.8106,11:15,-3.03,5.13,-3.34,16:00,11:15,40.98,37.68
2026-03-31,AYDEM,elenen,tepe,14.3,1.053,30.62,15dk,hedef,31.5386,10:00,2.97,5.81,-0.91,10:00,11:15,32.4,30.34
2026-03-31,AYEN,elenen,tepe,11.7,0.908,32.12,15dk,hedef,33.0836,10:00,2.97,4.55,-3.36,18:00,11:30,33.58,31.04
2026-03-31,SKYMD,elenen,orta,6.8,0.491,14.5,15dk,stop,14.065,10:15,-3.03,3.31,-9.72,11:15,18:00,14.98,13.09
2026-04-01,ADEL,elenen,tepe,5.7,0.967,41.5,15dk,hedef,42.745,10:00,2.97,4.96,0.0,13:30,18:00,43.56,41.5
2026-04-01,FADE,elenen,orta,7.3,0.618,15.56,15dk,hedef,16.0268,12:00,2.97,3.86,-1.61,15:30,15:45,16.16,15.31
2026-04-01,GLRMK,elenen,orta,20.1,0.725,182.9,15dk,gun_sonu,181.1,18:00,-1.02,0.6,-1.91,10:00,12:15,184.0,179.4
2026-04-01,ICUGS,elenen,orta,9.7,0.747,3.39,15dk,stop,3.2883,10:45,-3.03,7.08,-4.72,18:00,11:00,3.63,3.23
2026-04-01,NETAS,elenen,orta,14.1,0.394,63.6,15dk,stop,61.692,10:15,-3.03,0.79,-3.62,10:00,10:15,64.1,61.3
2026-04-01,PSDTC,elenen,orta,5.8,0.435,124.0,15dk,hedef,127.72,10:00,2.97,4.27,0.08,14:45,10:00,129.3,124.1
2026-04-01,RUBNS,elenen,tepe,10.8,0.983,43.5,15dk,hedef,44.805,12:15,2.97,4.97,-0.74,13:15,10:00,45.66,43.18
2026-04-01,SEKUR,elenen,tepe,5.3,1.0,6.9,15dk,hedef,7.107,10:00,2.97,9.86,-4.2,17:45,10:00,7.58,6.61
2026-04-01,YAYLA,elenen,orta,15.3,0.241,25.8,15dk,stop,25.026,10:15,-3.03,-0.23,-11.01,10:00,17:45,25.74,22.96
2026-04-02,BAKAB,elenen,tepe,12.6,0.842,45.0,15dk,stop,43.65,10:15,-3.03,-0.04,-6.04,10:00,17:30,44.98,42.28
2026-04-02,BRKVY,elenen,orta,9.2,0.486,94.9,15dk,hedef,97.747,10:15,2.97,6.43,-4.0,10:15,10:00,101.0,91.1
2026-04-02,DIRIT,elenen,orta,9.8,0.438,28.3,1dk,gun_sonu,28.3,18:09,-0.03,0.0,-1.77,18:09,17:55,28.3,27.8
2026-04-02,ICUGS,elenen,tepe,5.7,0.819,3.67,15dk,hedef,3.7801,10:00,2.97,6.54,-7.63,11:15,16:15,3.91,3.39
2026-04-02,KLYPV,elenen,orta,23.7,0.453,62.7,15dk,hedef,64.581,10:00,2.97,4.55,-1.91,10:00,11:15,65.55,61.5
2026-04-02,ULAS,elenen,orta,11.7,0.643,36.04,15dk,hedef,37.1212,10:00,2.97,19.31,0.0,18:00,13:00,43.0,36.04
2026-04-02,ZRGYO,elenen,orta,11.6,0.207,21.7,15dk,gun_sonu,21.72,18:00,0.06,1.2,-1.84,10:00,10:00,21.96,21.3
2026-04-03,AYEN,elenen,tepe,11.4,1.123,38.12,15dk,stop,36.9764,16:15,-3.03,2.62,-9.76,11:00,18:00,39.12,34.4
2026-04-03,FADE,elenen,tepe,8.1,0.904,17.4,15dk,hedef,17.922,10:00,2.97,6.9,-10.8,10:00,18:00,18.6,15.52
2026-04-03,NIBAS,elenen,tepe,13.2,1.0,11.25,15dk,stop,10.9125,10:15,-3.03,3.11,-9.96,10:15,18:00,11.6,10.13
2026-04-03,RNPOL,elenen,tepe,11.3,0.844,2.62,15dk,stop,2.5414,10:15,-3.03,0.0,-6.49,10:00,10:15,2.62,2.45
2026-04-06,ADEL,elenen,tepe,6.8,1.065,50.0,15dk,stop,48.5,10:15,-3.03,0.9,-7.48,10:00,17:15,50.45,46.26
2026-04-06,ARZUM,elenen,orta,16.1,0.756,3.41,15dk,hedef,3.5123,10:00,2.97,4.69,-7.92,10:00,12:00,3.57,3.14
2026-04-06,KARTN,elenen,orta,27.2,0.31,74.3,15dk,stop,72.071,10:15,-3.03,-0.07,-4.78,10:00,17:45,74.25,70.75
2026-04-06,ORGE,elenen,orta,5.5,0.237,75.0,15dk,hedef,77.25,15:00,2.97,3.53,-0.6,17:00,10:00,77.65,74.55
2026-04-06,PNSUT,elenen,orta,6.2,0.439,11.31,15dk,hedef,11.6493,17:00,2.97,6.1,-0.18,17:45,10:00,12.0,11.29
2026-04-06,SELVA,elenen,orta,12.5,0.422,2.33,15dk,gun_sonu,2.3,18:00,-1.32,1.29,-2.58,10:00,17:45,2.36,2.27
2026-04-06,TSPOR,elenen,orta,6.7,0.307,0.99,15dk,stop,0.9603,12:45,-3.03,1.01,-3.03,10:00,13:30,1.0,0.96
2026-04-06,ULAS,elenen,orta,10.2,0.601,35.04,15dk,hedef,36.0912,10:00,2.97,7.02,-0.57,10:45,18:00,37.5,34.84
2026-04-06,YIGIT,elenen,orta,11.2,0.554,26.5,15dk,hedef,27.295,14:00,2.97,8.08,-1.51,17:30,10:00,28.64,26.1
2026-04-07,AKMGY,elenen,tepe,5.9,1.149,344.75,15dk,stop,334.4075,10:15,-3.03,0.07,-14.14,10:00,17:00,345.0,296.0
2026-04-07,GEREL,elenen,tepe,5.3,1.008,33.22,15dk,hedef,34.2166,10:00,2.97,5.12,-2.17,12:15,10:45,34.92,32.5
2026-04-07,GOODY,elenen,orta,5.1,0.288,2.74262249,15dk,hedef,2.8249,10:00,2.97,492.86,446.56,14:30,11:45,16.26,14.99
2026-04-07,IHAAS,elenen,orta,37.5,0.635,68.15,15dk,hedef,70.1945,10:00,2.97,8.29,-0.29,10:00,18:00,73.8,67.95
2026-04-07,MARTI,elenen,orta,6.8,0.447,2.08,15dk,hedef,2.1424,10:00,2.97,6.25,-9.13,10:30,17:15,2.21,1.89
2026-04-07,MSGYO,elenen,orta,8.7,0.682,8.41,15dk,hedef,8.6623,10:30,2.97,7.25,-4.76,12:15,18:00,9.02,8.01
2026-04-07,NIBAS,elenen,orta,7.6,0.664,8.47,15dk,stop,8.2159,10:15,-3.03,7.67,-3.07,13:00,18:00,9.12,8.21
2026-04-07,PAGYO,elenen,tepe,7.9,1.056,133.8,15dk,stop,129.786,10:30,-3.03,6.13,-6.58,11:00,11:00,142.0,125.0
2026-04-07,TEKTU,elenen,orta,6.7,0.224,10.25,15dk,hedef,10.5575,10:00,2.97,4.29,-5.56,10:00,18:00,10.69,9.68
2026-04-07,YIGIT,elenen,orta,5.8,0.642,27.34,15dk,stop,26.5198,10:15,-3.03,1.54,-9.95,10:00,18:00,27.76,24.62
2026-04-08,ALBRK,elenen,orta,5.9,0.608,8.61,15dk,hedef,8.8683,16:00,2.97,3.72,0.0,16:00,10:00,8.93,8.61
2026-04-08,ALKA,elenen,orta,35.1,0.638,13.19,15dk,stop,12.7943,10:15,-3.03,0.0,-8.64,10:00,17:45,13.19,12.05
2026-04-08,AVGYO,elenen,orta,5.5,0.353,12.11,15dk,gun_sonu,11.93,18:00,-1.52,0.33,-2.64,17:15,10:00,12.15,11.79
2026-04-08,CEOEM,elenen,orta,11.9,0.234,24.7,15dk,stop,23.959,10:15,-3.03,0.24,-8.83,10:00,18:00,24.76,22.52
2026-04-08,CRFSA,elenen,tepe,17.0,1.06,150.9,15dk,hedef,155.427,11:45,2.97,5.7,-6.63,16:45,10:00,159.5,140.9
2026-04-08,EKGYO,elenen,orta,6.7,0.574,20.24,15dk,hedef,20.8472,16:00,2.97,3.36,-0.59,16:15,10:00,20.92,20.12
2026-04-08,GARFA,elenen,orta,5.0,0.591,28.96,15dk,stop,28.0912,10:15,-3.03,-0.28,-4.97,12:15,14:15,28.88,27.52
2026-04-08,IHAAS,elenen,orta,84.6,0.545,61.2,15dk,hedef,63.036,10:00,2.97,16.58,0.0,14:30,10:00,71.35,61.2
2026-04-08,INFO,elenen,orta,5.7,0.383,3.33,15dk,hedef,3.4299,12:00,2.97,3.3,-1.8,12:45,10:00,3.44,3.27
2026-04-08,ISYAT,elenen,orta,6.2,0.259,8.25,15dk,gun_sonu,8.29,18:00,0.45,1.94,0.0,10:30,10:00,8.41,8.25
2026-04-08,IZMDC,elenen,orta,7.6,0.424,6.69,15dk,gun_sonu,6.63,18:00,-0.93,0.0,-1.94,16:30,10:00,6.69,6.56
2026-04-08,PNSUT,elenen,orta,8.3,0.628,12.74,15dk,hedef,13.1222,15:00,2.97,4.4,-1.1,17:30,12:15,13.3,12.6
2026-04-08,QNBTR,elenen,orta,6.3,0.235,263.0,1dk,hedef,270.89,12:55,2.97,6.46,5.99,17:55,12:55,280.0,278.75
