tarih,hisse,kova,grup,kat,pos52,giris,tf,sebep,cikis,cikis_saat,getiri_%,max_%,min_%,max_saat,min_saat,max_fiyat,min_fiyat
2026-06-16,ISGSY,elenen,orta,7.2,0.696,116.7,1dk,stop,113.199,16:00,-3.03,0.77,-3.17,17:16,16:04,117.6,113.0
2026-06-16,KTSKR,elenen,orta,5.8,0.479,101.0,1dk,hedef,104.03,10:00,2.97,4.85,-3.71,10:01,17:20,105.9,97.25
2026-06-16,PAMEL,elenen,orta,8.6,0.279,92.65,1dk,stop,89.8705,10:16,-3.03,1.46,-7.88,10:00,10:19,94.0,85.35
2026-06-16,PARSN,elenen,orta,5.6,0.482,93.0,1dk,hedef,95.79,10:39,2.97,3.06,-1.99,10:39,10:09,95.85,91.15
2026-06-16,SKTAS,elenen,orta,7.7,0.498,3.81,1dk,hedef,3.9243,10:01,2.97,8.4,0.0,18:09,10:00,4.13,3.81
2026-06-17,ALGYO,elenen,orta,23.2,0.385,4.75,1dk,hedef,4.8925,10:07,2.97,4.63,-0.21,10:43,18:09,4.97,4.74
2026-06-17,ATEKS,elenen,orta,5.1,0.584,130.0,1dk,gun_sonu,130.3,18:08,0.2,0.23,0.0,18:08,13:55,130.3,130.0
2026-06-17,GATEG,elenen,orta,9.4,0.509,294.0,1dk,gun_sonu,290.5,18:08,-1.22,0.0,-1.19,12:55,18:08,294.0,290.5
2026-06-17,NETAS,elenen,orta,8.3,0.556,71.95,1dk,stop,69.7915,10:15,-3.03,1.95,-5.0,13:12,11:01,73.35,68.35
2026-06-17,SKTAS,elenen,orta,8.4,0.568,4.13,15dk,stop,4.0061,10:15,-3.03,9.93,-4.84,17:45,10:00,4.54,3.93
2026-06-17,SOKE,elenen,orta,13.9,0.659,17.37,1dk,stop,16.8489,10:20,-3.03,1.67,-8.41,10:00,17:37,17.66,15.91
2026-06-17,SONME,elenen,orta,16.6,0.343,132.6,1dk,hedef,136.578,10:00,2.97,8.52,-0.75,10:10,10:00,143.9,131.6
2026-06-17,VERTU,elenen,orta,8.2,0.542,47.8,1dk,stop,46.366,10:23,-3.03,2.64,-7.24,10:02,17:39,49.06,44.34
2026-06-18,AYEN,elenen,tepe,6.9,1.024,45.8,1dk,stop,44.426,10:15,-3.03,0.0,-11.09,10:00,18:09,45.8,40.72
2026-06-18,BASGZ,elenen,orta,20.3,0.758,48.18,1dk,hedef,49.6254,10:00,2.97,5.13,-2.49,18:08,11:01,50.65,46.98
