giris_tarih,hisse,grup,kat,pos52,giris,poz_tl,cikis_tarih,cikis,sebep,getiri_%,tl_kar,max_gordugu_%
2026-04-16,VSNMD,dip,8.8,0.039,102.1,17107.0,2026-04-16,99.037,stop,-3.03,-519.0,3.23
2026-04-17,ALCAR,dip,6.1,0.199,815.0,39414.0,2026-04-17,839.45,hedef,2.97,1169.0,5.4
2026-04-17,CMBTN,dip,13.5,0.118,1805.0,39414.0,2026-04-17,1859.15,hedef,2.97,1169.0,6.54
2026-04-17,KONYA,dip,6.7,0.131,4150.0,39414.0,2026-04-17,4274.5,hedef,2.97,1169.0,3.67
2026-04-17,MERCN,dip,13.7,0.141,19.76,39414.0,2026-04-17,20.3528,hedef,2.97,1169.0,5.67
2026-04-17,PRZMA,kirilim,6.2,0.894,16.68,39414.0,2026-04-17,17.1804,hedef,2.97,1169.0,9.71
2026-04-20,AKCNS,kirilim,9.1,1.02,223.0,66791.0,2026-04-20,216.31,stop,-3.03,-2026.0,0.67
2026-04-20,CRFSA,kirilim,7.8,1.029,200.0,66791.0,2026-04-20,194.0,stop,-3.03,-2026.0,0.4
2026-04-20,HATEK,dip,8.9,0.167,16.55,66791.0,2026-04-20,16.0535,stop,-3.03,-2026.0,1.09
2026-04-20,SKYLP,kirilim,5.7,0.887,328.25,66791.0,2026-04-20,318.4025,stop,-3.03,-2026.0,10.13
2026-04-21,KARTN,kirilim,6.2,0.963,101.0,86354.0,2026-04-21,97.97,stop,-3.03,-2619.0,2.87
2026-04-21,ULUSE,kirilim,8.5,0.981,247.6,86354.0,2026-04-21,255.028,hedef,2.97,2562.0,5.41
2026-04-21,USAK,dip,5.6,0.086,1.79,86354.0,2026-04-21,1.8437,hedef,2.97,2562.0,8.94
2026-04-22,ESEN,dip,16.9,0.085,4.9,65392.0,2026-04-22,4.753,stop,-3.03,-1983.0,4.08
2026-04-22,NATEN,dip,5.4,0.183,7.81,65392.0,2026-04-22,7.5757,stop,-3.03,-1983.0,2.3
2026-04-22,PAMEL,dip,8.8,0.19,86.95,65392.0,2026-04-22,89.5585,hedef,2.97,1940.0,5.75
2026-04-22,PKART,kirilim,7.0,1.083,100.0,65392.0,2026-04-22,103.0,hedef,2.97,1940.0,5.4
2026-04-24,EUREN,dip,5.7,0.168,5.61,130741.0,2026-04-24,5.4417,stop,-3.03,-3965.0,4.1
2026-04-24,HOROZ,kirilim,18.1,0.955,73.0,130741.0,2026-04-24,75.19,hedef,2.97,3879.0,3.01
2026-04-27,ADESE,dip,5.2,0.165,1.07,65349.0,2026-04-27,1.1021,hedef,2.97,1939.0,6.54
2026-04-27,AVHOL,dip,8.2,0.196,38.5,65349.0,2026-04-27,39.655,hedef,2.97,1939.0,4.68
2026-04-27,KFEIN,dip,5.1,0.162,8.79,65349.0,2026-04-27,9.0537,hedef,2.97,1939.0,5.35
2026-04-27,YESIL,dip,8.0,0.199,1.71,65349.0,2026-04-27,1.7613,hedef,2.97,1939.0,4.09
2026-04-28,EUPWR,kirilim,6.0,0.991,45.26,89717.0,2026-04-28,46.6178,hedef,2.97,2662.0,8.44
2026-04-28,KRDMB,kirilim,5.1,0.993,78.0,89717.0,2026-04-28,80.34,hedef,2.97,2662.0,3.85
2026-04-28,OZSUB,kirilim,21.0,0.932,25.6,89717.0,2026-04-28,26.368,hedef,2.97,2662.0,6.64
2026-04-29,GWIND,kirilim,7.7,0.846,29.98,138568.0,2026-04-29,30.8794,hedef,2.97,4111.0,3.34
2026-04-29,ISDMR,kirilim,5.6,0.785,45.0,138568.0,2026-04-29,46.35,hedef,2.97,4111.0,3.73
2026-04-30,HOROZ,kirilim,6.1,0.992,88.05,142679.0,2026-04-30,90.6915,hedef,2.97,4233.0,7.89
2026-04-30,MANAS,kirilim,6.2,1.042,29.6,142679.0,2026-04-30,28.712,stop,-3.03,-4327.0,1.35
2026-05-04,ALGYO,kirilim,7.0,1.043,6.55,95088.0,2026-05-04,6.7465,hedef,2.97,2821.0,6.11
2026-05-04,DGATE,kirilim,5.4,0.92,89.95,95088.0,2026-05-04,92.6485,hedef,2.97,2821.0,3.56
2026-05-04,LKMNH,dip,13.8,0.162,15.15,95088.0,2026-05-07,15.6045,hedef,2.97,2821.0,3.63
2026-05-05,ACSEL,kirilim,11.8,0.87,133.0,48955.0,2026-05-05,136.99,hedef,2.97,1452.0,8.42
2026-05-05,CELHA,kirilim,5.1,1.025,14.7,48955.0,2026-05-05,15.141,hedef,2.97,1452.0,5.24
2026-05-05,LINK,dip,13.3,0.098,6.27,48955.0,2026-05-05,6.4581,hedef,2.97,1452.0,3.67
2026-05-05,NTGAZ,kirilim,21.1,0.927,13.39,48955.0,2026-05-05,13.7917,hedef,2.97,1452.0,3.73
2026-05-06,GSDHO,kirilim,6.6,1.014,5.57,100814.0,2026-05-06,5.7371,hedef,2.97,2991.0,7.9
2026-05-06,TATGD,kirilim,8.2,0.963,19.24,100814.0,2026-05-06,18.6628,stop,-3.03,-3058.0,1.09
2026-05-07,DGATE,kirilim,6.7,0.99,97.85,33594.0,2026-05-07,100.7855,hedef,2.97,997.0,3.01
2026-05-07,EKOS,kirilim,5.1,0.918,7.22,33594.0,2026-05-07,7.4366,hedef,2.97,997.0,4.29
2026-05-07,GEDZA,kirilim,8.0,1.003,34.48,33594.0,2026-05-07,33.4456,stop,-3.03,-1019.0,0.75
2026-05-07,MERKO,kirilim,10.6,0.93,2.45,33594.0,2026-05-07,2.3765,stop,-3.03,-1019.0,4.9
2026-05-07,MIATK,kirilim,7.7,0.884,44.8,33594.0,2026-05-07,46.144,hedef,2.97,997.0,4.51
2026-05-07,RGYAS,kirilim,11.7,1.028,195.0,33594.0,2026-05-07,189.15,stop,-3.03,-1019.0,0.36
2026-05-08,TRILC,kirilim,11.0,0.995,4.12,299405.0,2026-05-08,4.2436,hedef,2.97,8883.0,6.8
2026-05-11,ANGEN,kirilim,15.2,0.96,14.13,61658.0,2026-05-11,13.7061,stop,-3.03,-1870.0,2.48
2026-05-11,BIZIM,kirilim,29.0,1.086,35.0,61658.0,2026-05-11,36.05,hedef,2.97,1829.0,4.86
2026-05-11,LRSHO,dip,6.8,0.197,4.17,61658.0,2026-05-11,4.2951,hedef,2.97,1829.0,3.12
2026-05-11,PNSUT,kirilim,5.4,0.982,15.86,61658.0,2026-05-11,16.3358,hedef,2.97,1829.0,4.67
2026-05-11,ZEDUR,kirilim,8.2,1.092,11.3,61658.0,2026-05-11,11.639,hedef,2.97,1829.0,5.75
2026-05-12,ALFAS,kirilim,12.7,0.955,51.9,31374.0,2026-05-12,50.343,stop,-3.03,-952.0,0.29
2026-05-12,BIGTK,dip,10.9,0.06,228.0,31374.0,2026-05-13,234.84,hedef,2.97,931.0,4.65
2026-05-12,ERBOS,kirilim,5.5,0.911,217.9,31374.0,2026-05-12,224.437,hedef,2.97,931.0,3.72
2026-05-12,ESEN,dip,5.0,0.042,4.17,31374.0,2026-05-12,4.2951,hedef,2.97,931.0,3.12
2026-05-12,KARSN,kirilim,5.8,1.094,13.16,31374.0,2026-05-12,13.5548,hedef,2.97,931.0,5.62
2026-05-12,KORDS,kirilim,6.3,1.041,73.0,31374.0,2026-05-12,75.19,hedef,2.97,931.0,7.6
2026-05-12,KRVGD,kirilim,7.0,1.0,3.35,31374.0,2026-05-12,3.2495,stop,-3.03,-952.0,0.9
2026-05-12,RTALB,kirilim,8.2,0.991,4.78,31374.0,2026-05-12,4.6366,stop,-3.03,-952.0,1.26
2026-05-12,SELEC,kirilim,6.7,0.913,114.5,31374.0,2026-05-12,117.935,hedef,2.97,931.0,4.72
2026-05-12,SMRTG,kirilim,7.8,0.825,10.64,31374.0,2026-05-12,10.9592,hedef,2.97,931.0,3.85
2026-05-13,AKENR,kirilim,11.9,0.922,13.85,71273.0,2026-05-13,14.2655,hedef,2.97,2115.0,6.43
2026-05-13,ATATP,kirilim,7.0,1.024,193.7,71273.0,2026-05-13,199.511,hedef,2.97,2115.0,4.28
2026-05-13,BIGTK,dip,6.1,0.087,238.6,71273.0,2026-05-13,231.442,stop,-3.03,-2162.0,1.97
2026-05-13,RGYAS,kirilim,15.7,0.702,173.0,71273.0,2026-05-13,178.19,hedef,2.97,2115.0,9.77
2026-05-14,BRLSM,kirilim,14.1,0.824,18.1,160790.0,2026-05-14,18.643,hedef,2.97,4771.0,6.96
2026-05-14,RGYAS,kirilim,6.2,1.0,196.3,160790.0,2026-05-14,202.189,hedef,2.97,4771.0,3.16
2026-05-15,TUCLK,dip,8.1,0.155,4.45,331121.0,2026-05-15,4.5835,hedef,2.97,9824.0,8.31
2026-05-18,DUNYH,kirilim,8.0,0.99,144.2,85236.0,2026-05-18,139.874,stop,-3.03,-2585.0,0.0
2026-05-18,ICBCT,kirilim,7.4,0.959,18.59,85236.0,2026-05-18,19.1477,hedef,2.97,2529.0,4.41
2026-05-18,ISSEN,kirilim,14.2,1.071,10.04,85236.0,2026-05-18,10.3412,hedef,2.97,2529.0,4.78
2026-05-18,JANTS,dip,5.7,0.191,18.98,85236.0,2026-05-18,18.4106,stop,-3.03,-2585.0,2.27
2026-05-20,EKSUN,kirilim,6.0,0.903,7.4,340833.0,2026-05-20,7.622,hedef,2.97,10113.0,3.92
2026-05-21,BAKAB,kirilim,5.4,1.008,52.2,350945.0,2026-05-21,50.634,stop,-3.03,-10644.0,0.0
2026-05-22,OTTO,dip,10.5,-0.074,223.6,340301.0,2026-05-22,230.308,hedef,2.97,10097.0,11.81
2026-06-01,TSKB,dip,5.8,0.146,11.16,175199.0,2026-06-01,11.4948,hedef,2.97,5198.0,3.14
2026-06-01,ZRGYO,dip,39.3,0.001,16.4,175199.0,2026-06-01,15.908,stop,-3.03,-5314.0,0.43
2026-06-02,DERHL,dip,7.2,0.047,15.42,350282.0,2026-06-02,15.8826,hedef,2.97,10393.0,3.76
2026-06-03,BUCIM,dip,5.9,0.189,6.15,51525.0,2026-06-03,6.3345,hedef,2.97,1529.0,3.74
2026-06-03,CGCAM,kirilim,7.4,0.899,46.42,51525.0,2026-06-03,47.8126,hedef,2.97,1529.0,6.16
2026-06-03,DGNMO,kirilim,7.5,0.873,9.63,51525.0,2026-06-03,9.9189,hedef,2.97,1529.0,4.05
2026-06-03,IHLAS,dip,5.8,0.081,2.09,51525.0,2026-06-03,2.1527,hedef,2.97,1529.0,5.74
2026-06-03,KRGYO,dip,5.0,0.119,2.82,51525.0,2026-06-04,2.7354,stop,-3.03,-1563.0,1.06
2026-06-03,SAYAS,kirilim,5.7,0.965,61.0,51525.0,2026-06-03,62.83,hedef,2.97,1529.0,3.11
2026-06-03,VSNMD,dip,6.1,0.034,98.8,51525.0,2026-06-03,101.764,hedef,2.97,1529.0,3.95
2026-06-04,PRZMA,kirilim,6.5,1.052,59.4,159161.0,2026-06-04,57.618,stop,-3.03,-4827.0,0.34
2026-06-04,TUREX,dip,8.6,0.155,9.2,159161.0,2026-06-04,9.476,hedef,2.97,4722.0,4.46
2026-06-08,DAPGM,dip,6.5,0.136,9.91,184090.0,2026-06-08,9.6127,stop,-3.03,-5583.0,6.86
2026-06-08,OZGYO,kirilim,8.5,0.923,2.44,184090.0,2026-06-08,2.5132,hedef,2.97,5462.0,10.66
