mfe,mae,sinyal,kat_gerceklesen,hisse
0.014554792514297032,-0.06421233020532391,False,1.19436567213849,ISKPL
0.0,-0.03038427377535602,True,6.302575518568323,ISKPL
0.0,-0.08508691633011134,False,0.05556121456811723,ISKPL
0.007497657501986055,-0.05248359921259815,False,0.5942847348524553,ISKPL
0.10105871071276651,-0.010587103737394243,False,0.06096810534981729,ISKPL
0.0008904720115823217,-0.04808548548876601,True,3.9434801016089525,ISKPL
0.0009242144839387567,-0.047134935425343416,False,0.6741802795190283,ISKPL
0.06870229156448127,-0.020992367893944652,False,0.0013279820574944486,ISKPL
0.042611060543648716,0.0,False,0.5251047890841163,ISKPL
0.02780268935611918,-0.0062780273421654265,False,0.07545104653565636,ISKPL
0.0017196905755156866,-0.04815133308564035,False,1.2242360266227843,ISKPL
0.03303571342643297,-0.030357144957608106,False,0.9356383800580229,ISKPL
0.04188481664127708,-0.006108202875104829,False,0.11884650371536136,ISKPL
0.02772963494288483,-0.016464472559711507,False,0.08147860745649058,ISKPL
0.0,-0.04159733776550656,False,2.6329161687943845,ISKPL
0.021551722606526935,-0.021551725643157327,False,0.22616590175756593,ISKPL
0.009450172479061214,-0.030068730615195216,False,0.7735403515811745,ISKPL
0.01584507155257464,-0.036091548768968806,False,0.9031078013489842,ISKPL
0.057813912337657314,-0.049683830467703416,False,1.8136189976776746,ISKPL
0.011111108869829911,-0.026495728330437895,True,3.658068583646426,ISKPL
0.009958506922730148,-0.027385891114279137,True,7.804495450911583,ISKPL
0.0042337005570840525,-0.04995766060832141,False,0.16709503645768886,ISKPL
0.03222996436297332,-0.028745643559584755,False,0.9090968102094508,ISKPL
0.03999999975495716,-0.014782609737084451,False,0.30523247113187923,ISKPL
0.017781542339752487,-0.01608805913428435,False,0.7019170763855864,ISKPL
0.014394581894085379,-0.01947501957995168,False,0.12512226179712416,ISKPL
0.10686359827351644,0.0,False,0.17746923086398,ISKPL
0.0076013518941018265,-0.019425674087627742,False,0.16703389989204995,ISKPL
0.08361774720947235,-0.010238908557618331,False,0.15436629743311595,ISKPL
0.06456692806372333,-0.019685040735046844,False,0.5555367457356251,ISKPL
0.04615384669576783,-0.006923077410806444,False,0.4259584645989216,ISKPL
0.0007347539088027322,-0.038207200669574615,False,1.118502179689797,ISKPL
0.04866919955313698,-0.007604563267271658,False,0.4136626105111482,ISKPL
0.010181818912167406,-0.015272725806439347,False,0.5301282179905847,ISKPL
0.014503264271539695,-0.0464104405601653,False,0.9132545377796566,ISKPL
0.032477340975784585,-0.039274924527563204,False,1.8448779995966798,ISKPL
0.0,-0.01923077058356948,True,5.658073270013693,ISKPL
0.03706449221839225,-0.019273534700194217,False,0.06013656629090684,ISKPL
0.018050542801675507,-0.0014440434241340672,True,3.157886669834458,ISKPL
0.014409222925920728,-0.015129681534398864,False,0.0467530599278728,ISKPL
0.029390680556490523,-0.008602151145826631,False,0.03650648783786764,ISKPL
0.024390245638688635,-0.023693379022885486,False,0.9973570535409783,ISKPL
0.012345677461349291,-0.047325103780435196,False,0.7397646395603935,ISKPL
0.04800000088126333,-0.015272725806439347,False,1.9829505348319072,ISKPL
0.03546099289008353,-0.024822696771813035,False,0.1022958170820296,ISKPL
0.006155951182519992,-0.021203831850902133,False,0.2286360926225757,ISKPL
0.006868132349996614,-0.008241758819995892,False,0.00925165813169771,ISKPL
0.03063308346272753,-0.03403675966946251,False,1.4728380403681842,ISKPL
0.012253231946360632,-0.01837985151636712,False,0.01622877447140246,ISKPL
0.01496598503831148,-0.017006803902913648,False,0.8009466210886047,ISKPL
0.0034083165290845763,-0.03203817297224276,False,0.31337560831749667,ISKPL
0.006906077835270308,-0.010359116752905462,True,7.1265443204985095,ISKPL
