tarih,kat,aralik_pos,sonuc,getiri_net,gun,hisse
2024-09-03,16.80841346153846,0.783,hedef,0.043000000000000003,0,BARMA
2025-03-18,18.388942869847334,0.641,stop,-0.037,0,BARMA
2025-06-05,17.86666284091072,0.323,hedef,0.043000000000000003,1,BARMA
2025-09-03,34.25570494634267,0.991,stop,-0.037,0,BARMA
2025-10-28,23.429013192348936,0.581,hedef,0.04352526263131574,3,BARMA
2025-11-18,11.870365050485704,1.053,hedef,0.043000000000000003,0,BARMA
2025-11-19,10.259777597519278,1.017,stop,-0.037,0,BARMA
2026-01-19,26.413546267032256,0.895,hedef,0.043000000000000003,1,BARMA
2026-03-02,14.009074474495765,0.708,hedef,0.043000000000000003,0,BARMA
2026-03-19,48.43532328519145,0.994,stop,-0.037,0,BARMA
2026-04-08,38.26575451912514,0.974,hedef,0.043000000000000003,1,BARMA
2026-05-07,12.029187859446163,0.966,stop,-0.037,2,BARMA
2026-05-26,15.95232471826709,0.971,acik,,6,BARMA
2024-07-02,9.886050285523641,-0.106,stop,-0.10660159359035959,1,BAYRK
2024-08-07,10.185163434772756,0.103,stop,-0.037,0,BAYRK
2024-09-05,10.354572872298373,0.072,stop,-0.037,0,BAYRK
2024-10-18,10.368192085668818,0.041,hedef,0.043000000000000003,0,BAYRK
2024-10-21,15.165240306082287,0.085,stop,-0.037,0,BAYRK
2024-11-14,39.573453052654756,0.052,stop,-0.037,0,BAYRK
2025-01-08,70.8404494382002,0.057,stop,-0.037,0,BAYRK
2025-01-23,8.089576942708614,0.062,hedef,0.043000000000000003,0,BAYRK
2025-03-19,10.611858255950336,0.027,stop,-0.037,0,BAYRK
2025-06-05,18.857319221601877,0.063,hedef,0.043000000000000003,2,BAYRK
2025-07-01,21.306711347701537,0.117,stop,-0.037,0,BAYRK
2025-09-17,17.543736359169383,0.314,hedef,0.043000000000000003,0,BAYRK
2025-10-10,10.271626360120246,0.31,hedef,0.043000000000000003,0,BAYRK
2025-10-28,11.20258242854021,0.317,hedef,0.043000000000000003,1,BAYRK
2025-11-21,9.055283538005753,0.104,hedef,0.043000000000000003,0,BAYRK
2025-11-24,9.848490207869094,0.153,stop,-0.037,0,BAYRK
2026-01-05,21.791731854297133,0.175,stop,-0.037,0,BAYRK
2026-03-19,28.73864334549074,0.068,stop,-0.037,1,BAYRK
2026-05-25,16.667977943512373,0.162,stop,-0.037,0,BAYRK
2026-05-26,57.626950872556584,0.14,stop,-0.037,0,BAYRK
2024-06-20,14.522983154152206,1.145,hedef,0.05949111257406193,1,BESLR
2024-06-21,9.417885910588124,1.154,hedef,0.043000000000000003,0,BESLR
2024-11-07,12.57048347476552,0.261,stop,-0.037,0,BESLR
2024-12-17,9.188606445755786,0.419,stop,-0.037,2,BESLR
2024-12-26,14.81336861051824,0.375,hedef,0.043000000000000003,2,BESLR
2025-03-10,37.56987444598306,0.381,hedef,0.043000000000000003,1,BESLR
2025-03-11,9.121523131035238,0.443,hedef,0.043000000000000003,0,BESLR
2025-04-25,35.878095895136255,0.611,hedef,0.043000000000000003,0,BESLR
2025-07-03,8.41574520130794,0.373,stop,-0.037,2,BESLR
2025-07-25,8.095921274639561,0.474,stop,-0.037,0,BESLR
2025-08-18,49.21246495165194,0.389,hedef,0.043000000000000003,0,BESLR
2025-10-28,46.0355214034579,0.314,stop,-0.037,0,BESLR
2025-12-22,12.920559693071542,0.164,stop,-0.037,4,BESLR
2026-03-12,18.390693232706266,0.461,stop,-0.037,0,BESLR
2026-04-29,44.81237136976904,0.29,hedef,0.043000000000000003,1,BESLR
2026-02-25,12.900918939888692,0.948,stop,-0.037,0,BESTE
2026-03-19,14.369220535009811,0.357,hedef,0.043000000000000003,1,BESTE
2026-05-04,11.52702435052431,0.532,stop,-0.037,0,BESTE
2026-05-26,173.22538443696615,0.722,stop,-0.037,0,BESTE
2024-07-05,18.648494602025078,0.333,stop,-0.037,0,BEYAZ
2024-08-07,11.900767066728735,0.783,hedef,0.043000000000000003,0,BEYAZ
2024-09-18,8.835411751488596,0.534,stop,-0.037,5,BEYAZ
2024-11-11,32.59733036707453,0.401,hedef,0.043000000000000003,2,BEYAZ
2025-04-08,10.381680312503779,0.374,hedef,0.043000000000000003,0,BEYAZ
2025-06-05,62.12391352796969,0.19,hedef,0.043000000000000003,1,BEYAZ
2025-08-07,21.94702210224397,0.6,hedef,0.043000000000000003,0,BEYAZ
2025-08-08,17.622465218144864,0.895,stop,-0.037,0,BEYAZ
2025-09-02,15.290222998497097,1.025,hedef,0.043000000000000003,0,BEYAZ
2025-10-28,42.02159758615214,0.412,hedef,0.043000000000000003,2,BEYAZ
2025-11-03,9.397093257973355,0.525,hedef,0.043000000000000003,0,BEYAZ
2025-12-05,72.1994065840908,0.434,stop,-0.037,0,BEYAZ
2026-01-09,12.174806066496727,0.555,stop,-0.037,0,BEYAZ
2026-03-19,30.906089926010246,0.399,stop,-0.037,1,BEYAZ
2026-04-30,16.70563018717444,0.699,stop,-0.037,0,BEYAZ
2026-05-26,13.554260742898762,0.376,hedef,0.043000000000000003,1,BEYAZ
2024-07-08,12.775147928994082,0.919,stop,-0.037,0,BFREN
2024-07-16,17.027643203191793,1.008,stop,-0.037,0,BFREN
2024-10-18,8.218023255813954,0.25,hedef,0.13819572953736647,1,BFREN
2024-10-21,58.78112636723296,0.57,hedef,0.06633747669359857,1,BFREN
2024-10-22,11.7570379177105,0.754,stop,-0.037,0,BFREN
2025-03-03,9.631076028250934,0.079,hedef,0.043000000000000003,4,BFREN
2025-04-22,27.57275100878234,0.403,stop,-0.037,0,BFREN
2025-06-02,13.287389100126742,0.303,stop,-0.037,0,BFREN
2025-06-05,14.638245674442627,0.209,stop,-0.037,3,BFREN
2025-09-02,12.345913657344555,0.659,stop,-0.037,0,BFREN
2025-10-28,18.188167083937277,0.192,hedef,0.043000000000000003,3,BFREN
2025-11-19,93.18109116758485,0.376,stop,-0.037,0,BFREN
2026-03-19,9.190283400809717,0.034,stop,-0.037,5,BFREN
2026-04-15,46.849392086583734,0.229,hedef,0.043000000000000003,0,BFREN
2026-05-18,8.256684491978609,0.213,stop,-0.037,0,BFREN
2026-05-26,17.88899327888993,0.088,hedef,0.043000000000000003,4,BFREN
2025-01-10,31.683907674403567,0.958,stop,-0.037,0,BIENY
2025-02-28,10.28620988725065,0.318,stop,-0.037,0,BIENY
2025-04-11,13.899268390634003,0.736,hedef,0.043000000000000003,0,BIENY
2025-06-05,9.713489098310378,0.942,stop,-0.037,4,BIENY
2025-09-22,8.830335298736786,0.897,stop,-0.037,0,BIENY
2025-10-28,26.410374725137004,0.53,hedef,0.043000000000000003,5,BIENY
2026-01-05,12.592906092816564,0.021,stop,-0.037,2,BIENY
2026-03-02,8.20891543475915,-0.065,hedef,0.043000000000000003,0,BIENY
2026-04-29,16.62746662699325,0.048,hedef,0.043000000000000003,0,BIENY
2026-05-26,120.34078545607693,0.111,hedef,0.043000000000000003,1,BIENY
2024-07-22,16.379300572465,0.57,stop,-0.037,0,BIGCH
2024-08-22,17.184218574778264,0.72,stop,-0.037,0,BIGCH
2024-09-17,14.434342122353552,0.163,stop,-0.037,0,BIGCH
2024-12-10,18.284992784992784,0.669,stop,-0.037,0,BIGCH
2025-02-04,24.656242063636032,0.596,stop,-0.037,0,BIGCH
2025-02-24,855.9941305942773,0.901,stop,-0.037,0,BIGCH
2025-05-16,30.74413729857199,0.511,stop,-0.037,0,BIGCH
2025-06-05,9.80669849228602,0.857,hedef,0.043000000000000003,2,BIGCH
2025-10-28,16.047437317903896,1.0,stop,-0.037,1,BIGCH
2025-11-03,20.536400165455298,0.995,stop,-0.037,1,BIGCH
2025-11-19,15.44107268877911,0.562,hedef,0.043000000000000003,0,BIGCH
2026-01-07,9.75793327908869,0.498,stop,-0.051583333333333196,1,BIGCH
2026-03-19,38.07278302772389,0.237,stop,-0.037,1,BIGCH
2026-04-20,9.146153038417113,0.326,hedef,0.043000000000000003,1,BIGCH
2026-05-26,12.272058432464057,0.197,hedef,0.043000000000000003,1,BIGCH
2025-04-18,8.524667631414097,0.477,hedef,0.043000000000000003,0,BIGEN
2025-05-26,10.939045333709743,0.302,stop,-0.037,0,BIGEN
2025-06-05,23.5867135438646,0.56,hedef,0.043000000000000003,0,BIGEN
2025-10-28,50.446273937661594,0.137,hedef,0.043000000000000003,5,BIGEN
2026-03-19,15.622697286194041,0.038,stop,-0.037,1,BIGEN
2026-04-17,10.186772886341986,0.277,hedef,0.043000000000000003,1,BIGEN
2026-04-22,9.252549900022641,0.585,stop,-0.037,0,BIGEN
2024-12-04,8.577422264047366,0.912,hedef,0.043000000000000003,0,BINBN
2025-01-27,8.660906443853653,0.316,stop,-0.037,0,BINBN
2025-05-08,17.050551669431023,0.524,stop,-0.037,0,BINBN
2025-06-05,52.920279206465835,0.814,hedef,0.043000000000000003,0,BINBN
2025-06-20,19.075526089848925,0.769,stop,-0.037,0,BINBN
2025-07-07,18.264613778705638,0.563,stop,-0.037,1,BINBN
2025-08-22,16.194627564536997,0.6,stop,-0.037,3,BINBN
2025-09-09,9.060389546833708,0.334,hedef,0.043000000000000003,0,BINBN
2025-10-09,23.05400669109447,0.393,stop,-0.037,0,BINBN
2025-10-23,22.180107953643436,0.37,hedef,0.043000000000000003,1,BINBN
2025-10-28,62.739461115149,0.511,stop,-0.037,0,BINBN
2026-02-10,21.010488855590935,0.604,stop,-0.037,0,BINBN
2026-03-19,23.459108610990913,0.369,hedef,0.043000000000000003,3,BINBN
2026-04-20,11.810957169983824,0.41,hedef,0.043000000000000003,0,BINBN
2026-04-21,11.480888075074388,0.545,stop,-0.037,0,BINBN
2026-05-26,31.82774359992062,0.443,hedef,0.043000000000000003,2,BINBN
2024-07-19,13.143720328010296,0.822,hedef,0.043000000000000003,0,BINHO
2024-09-26,9.918990785974785,0.249,stop,-0.037,1,BINHO
2024-11-12,8.398855319947572,0.073,stop,-0.037,0,BINHO
2025-03-03,8.744107444632306,0.057,stop,-0.037,0,BINHO
2025-03-12,15.943106783165424,0.009,stop,-0.037,5,BINHO
2025-03-27,15.183758150563063,0.178,stop,-0.037,0,BINHO
2025-05-02,19.721811004194514,0.233,hedef,0.08322556390977465,1,BINHO
2025-05-05,13.422708271756106,0.315,stop,-0.037,0,BINHO
2025-06-05,34.94384584687282,0.033,hedef,0.043000000000000003,0,BINHO
2025-07-23,9.826052795268295,0.182,hedef,0.043000000000000003,0,BINHO
2025-10-23,8.407385191900735,0.324,stop,-0.037,0,BINHO
2025-10-28,131.54239256293485,0.408,hedef,0.043000000000000003,0,BINHO
2026-02-09,13.482795868251333,0.306,hedef,0.043000000000000003,0,BINHO
2026-03-19,30.21250494059408,0.162,stop,-0.037,1,BINHO
2026-05-26,16.093436917100938,0.229,acik,,6,BINHO
2024-08-15,13.798020973733522,0.518,hedef,0.043000000000000003,5,BIOEN
2024-09-26,8.595966263292995,0.069,stop,-0.037,0,BIOEN
2024-10-07,10.855573616710467,0.09,hedef,0.043000000000000003,0,BIOEN
2025-02-12,14.817702912590267,0.257,stop,-0.037,5,BIOEN
2025-03-05,12.369198995707459,0.332,hedef,0.043000000000000003,1,BIOEN
2025-06-05,13.505987312704011,0.653,hedef,0.043000000000000003,3,BIOEN
2025-07-03,8.728378340246621,0.883,stop,-0.037,0,BIOEN
2025-08-04,18.088704311314043,1.053,stop,-0.037,0,BIOEN
2025-08-08,13.309598346735417,0.987,stop,-0.037,0,BIOEN
2025-10-28,35.40960538390945,0.686,stop,-0.037,4,BIOEN
2025-12-05,10.305245841710839,0.56,stop,-0.037,0,BIOEN
2026-01-15,19.794579861160404,0.356,stop,-0.037,0,BIOEN
2026-03-02,10.02379499694936,0.057,hedef,0.043000000000000003,0,BIOEN
2026-03-19,9.296457585249701,0.233,stop,-0.037,4,BIOEN
2026-04-17,10.694896304428843,0.485,stop,-0.037,0,BIOEN
2026-05-26,15.722945239950343,0.251,stop,-0.037,3,BIOEN
2024-08-01,8.27006507592191,1.013,stop,-0.037,1,BIZIM
2024-09-13,13.663606443790057,-0.132,hedef,0.043000000000000003,1,BIZIM
2025-03-19,8.23329733065885,0.009,stop,-0.037,2,BIZIM
2025-05-15,10.883272537780094,0.187,hedef,0.043000000000000003,0,BIZIM
2025-06-05,44.99193548387097,0.095,hedef,0.043000000000000003,1,BIZIM
2025-07-23,30.7196256929258,0.303,stop,-0.037,0,BIZIM
2025-08-19,12.963540190800037,0.307,hedef,0.043000000000000003,4,BIZIM
2025-10-28,9.044925124792014,0.239,hedef,0.05737125748503014,3,BIZIM
2025-11-03,8.351290271719137,0.332,stop,-0.037,6,BIZIM
2026-02-27,15.731614086947658,0.543,stop,-0.037,0,BIZIM
2026-03-19,11.674916254187291,0.264,stop,-0.037,1,BIZIM
2026-05-11,40.7069830844538,0.686,stop,-0.037,0,BIZIM
2024-08-07,8.809268448491984,0.522,stop,-0.037,0,BJKAS
2024-12-27,15.714097738716857,0.178,hedef,0.043000000000000003,0,BJKAS
2025-03-06,43.82188046706482,0.049,stop,-0.06447126283351179,2,BJKAS
2025-03-10,8.070241925956608,0.0,stop,-0.037,0,BJKAS
2025-06-05,20.481273629999208,0.02,hedef,0.043000000000000003,1,BJKAS
2025-10-28,28.16630772298819,0.049,stop,-0.037,7,BJKAS
2025-12-19,44.00743944182597,0.043,stop,-0.037,0,BJKAS
2024-06-24,10.683978600798785,0.239,stop,-0.07069426751592356,1,BLCYT
2025-01-07,9.04218653064038,0.108,stop,-0.037,1,BLCYT
2025-03-11,13.128398623904117,0.041,hedef,0.043000000000000003,2,BLCYT
2025-04-10,9.887256143906765,0.154,hedef,0.043000000000000003,3,BLCYT
2025-05-16,18.79406084017383,0.181,hedef,0.043000000000000003,1,BLCYT
2025-05-20,9.541889329425961,0.222,hedef,0.043000000000000003,0,BLCYT
2025-06-05,18.038192431095133,0.212,stop,-0.1085015015015014,4,BLCYT
2025-06-13,10.5334092634776,0.097,hedef,0.043000000000000003,0,BLCYT
2025-08-21,11.154331983805667,0.495,stop,-0.037,3,BLCYT
2025-09-26,11.223904758692793,0.668,stop,-0.037,1,BLCYT
2025-10-01,15.139244103438477,0.797,hedef,0.043000000000000003,0,BLCYT
2025-10-28,57.97909407665505,0.652,hedef,0.043000000000000003,0,BLCYT
2025-12-03,24.378784339795533,1.004,hedef,0.043000000000000003,1,BLCYT
2025-12-08,28.208126866578144,0.663,hedef,0.043000000000000003,0,BLCYT
2026-01-13,10.376544799176108,0.908,stop,-0.037,0,BLCYT
2026-02-04,18.716325576376647,1.015,stop,-0.037,0,BLCYT
2026-02-16,17.553580154981034,0.605,hedef,0.043000000000000003,0,BLCYT
2026-03-10,10.096917164576846,0.77,stop,-0.037,0,BLCYT
2026-03-19,12.155616106569784,0.941,stop,-0.03805590062111796,1,BLCYT
2026-04-09,8.825984394846671,0.683,stop,-0.10669918349806617,1,BLCYT
2026-04-10,9.022076019272491,0.587,stop,-0.05473269689737469,1,BLCYT
2026-05-26,22.031172423576137,0.436,hedef,0.043000000000000003,1,BLCYT
2026-06-03,43.514000611400334,0.633,stop,-0.037,0,BLCYT
2024-10-10,26.299662425344067,0.423,stop,-0.037,1,BLUME
2024-12-11,32.21299981049839,0.494,stop,-0.037,0,BLUME
2025-02-11,10.203306922959815,0.615,stop,-0.037,1,BLUME
2025-02-28,9.408051292642845,0.486,stop,-0.037,1,BLUME
2025-04-11,12.285528556517917,0.83,hedef,0.043000000000000003,0,BLUME
2025-04-29,11.081523764859051,0.984,stop,-0.037,0,BLUME
2025-06-05,126.37589002965085,0.955,hedef,0.043000000000000003,2,BLUME
2025-10-28,50.67594037382557,0.754,stop,-0.037,0,BLUME
2026-03-02,10.60483545849315,0.489,hedef,0.043000000000000003,0,BLUME
2026-03-17,37.35743105767131,0.578,hedef,0.043000000000000003,2,BLUME
2026-05-26,13.142435573151507,0.426,stop,-0.037,1,BLUME
2024-08-05,21.537453979044386,-0.122,hedef,0.043000000000000003,0,BMSCH
2024-10-01,9.14260129840649,0.297,stop,-0.037,0,BMSCH
2024-10-08,15.417332268370904,0.288,hedef,0.043000000000000003,0,BMSCH
2024-10-14,12.689023494261424,0.641,stop,-0.037,0,BMSCH
2024-12-26,16.210158687101952,0.662,stop,-0.037,0,BMSCH
2025-03-05,11.418487394956568,0.371,stop,-0.037,1,BMSCH
2025-06-05,26.4300903774588,0.517,hedef,0.043000000000000003,1,BMSCH
2025-06-24,36.48198780501756,1.126,stop,-0.037,0,BMSCH
2025-07-25,28.611990922014115,0.654,stop,-0.10647299077733863,1,BMSCH
2025-07-29,20.701205808204186,0.465,hedef,0.043000000000000003,0,BMSCH
2025-09-01,10.369564869748773,0.634,hedef,0.043000000000000003,0,BMSCH
2025-10-13,9.571883135666765,0.74,hedef,0.043000000000000003,0,BMSCH
2025-10-28,39.822461684203404,0.93,stop,-0.037,0,BMSCH
2025-11-24,15.910133823361468,0.924,hedef,0.043000000000000003,0,BMSCH
2026-01-05,9.782996096194534,1.0,stop,-0.037,0,BMSCH
2026-01-06,68.6043073667175,0.76,hedef,0.043000000000000003,0,BMSCH
2026-03-19,13.070491035390027,0.413,stop,-0.037,1,BMSCH
2026-05-26,14.575809145630457,0.394,stop,-0.037,3,BMSCH
2024-07-08,8.020728573025206,0.951,hedef,0.043000000000000003,8,BMSTL
2024-09-02,34.19912814711684,0.784,stop,-0.037,6,BMSTL
2024-09-13,12.413001195135234,0.622,hedef,0.043000000000000003,3,BMSTL
2024-11-25,8.879852769281774,1.004,hedef,0.043000000000000003,0,BMSTL
2024-12-30,21.632227432932336,0.571,hedef,0.043000000000000003,0,BMSTL
2025-06-05,17.39061275349285,0.904,stop,-0.037,1,BMSTL
2025-07-31,10.191110566248485,0.792,hedef,0.043000000000000003,0,BMSTL
2025-10-28,479.5168999981107,0.829,hedef,0.043000000000000003,0,BMSTL
2026-02-16,10.594920354283188,0.694,hedef,0.043000000000000003,0,BMSTL
2026-03-19,62.21528173022197,0.594,stop,-0.037,0,BMSTL
2026-05-26,17.919014947316832,0.559,hedef,0.043000000000000003,4,BMSTL
2024-08-26,82.27049326820695,0.418,stop,-0.037,1,BNTAS
2024-09-26,9.906197926054295,0.092,hedef,0.043000000000000003,0,BNTAS
2024-09-27,10.762568184482733,0.551,stop,-0.037,0,BNTAS
2024-10-28,20.711377471863713,0.197,stop,-0.037,4,BNTAS
2024-11-15,15.541466104031024,0.288,hedef,0.043000000000000003,2,BNTAS
2025-02-18,13.020835738641049,0.231,stop,-0.44736900767636334,5,BNTAS
2025-04-30,14.627389432170322,0.592,hedef,0.043000000000000003,0,BNTAS
2025-05-02,11.49680330951486,0.687,hedef,0.043000000000000003,0,BNTAS
2025-06-05,44.93032995694996,0.701,hedef,0.043000000000000003,1,BNTAS
2025-07-07,10.961709000292306,0.891,stop,-0.037,1,BNTAS
2025-10-28,39.621448479554076,0.695,hedef,0.043000000000000003,0,BNTAS
2025-12-10,8.453829767528026,0.72,hedef,0.043000000000000003,0,BNTAS
2026-01-05,11.247286476228831,0.642,hedef,0.043000000000000003,7,BNTAS
2026-02-16,14.732305402170534,0.765,stop,-0.037,7,BNTAS
2026-05-26,19.69617970909511,0.718,stop,-0.037,4,BNTAS
2024-10-18,8.344135496410297,0.347,stop,-0.037,0,BOBET
2025-04-16,24.748385329894788,0.296,stop,-0.037,0,BOBET
2025-05-13,8.60071862997021,0.541,hedef,0.043000000000000003,1,BOBET
2025-06-05,27.851090627449437,0.363,stop,-0.037,3,BOBET
2025-08-19,8.156586922844994,0.173,hedef,0.043000000000000003,2,BOBET
2025-10-28,59.09129339078124,0.196,stop,-0.037,5,BOBET
2025-12-09,39.58518168017192,0.117,stop,-0.037,13,BOBET
2026-02-16,62.424515141970026,0.451,stop,-0.037,0,BOBET
2026-03-19,84.89204838413352,0.145,stop,-0.037,1,BOBET
2026-05-26,19.742534569197346,0.084,acik,,6,BOBET
2025-04-24,31.77195414666446,0.312,stop,-0.037,0,BORSK
2025-05-28,12.607625331678722,0.315,stop,-0.037,1,BORSK
2025-06-05,8.260860104303422,0.152,stop,-0.04769767441860461,4,BORSK
2025-10-28,14.94004527422283,0.326,hedef,0.043000000000000003,5,BORSK
2025-12-16,9.070196994776675,0.611,stop,-0.037,1,BORSK
2026-01-20,20.03201288838292,0.614,stop,-0.037,0,BORSK
2026-03-19,15.316215124196448,0.409,stop,-0.037,1,BORSK
2026-05-26,19.53152616148104,0.595,stop,-0.037,1,BORSK
2024-07-19,14.11549655348481,0.547,stop,-0.037,0,BOSSA
2024-10-31,11.56645423478341,0.108,stop,-0.037,0,BOSSA
2024-11-22,8.953964121198249,0.241,hedef,0.043000000000000003,0,BOSSA
2024-11-25,21.29714238925735,0.481,hedef,0.043000000000000003,1,BOSSA
2024-11-26,8.742930213921776,0.559,stop,-0.037,0,BOSSA
2024-12-13,29.405822725129656,0.407,hedef,0.043000000000000003,0,BOSSA
2025-03-04,13.61832946635731,0.115,hedef,0.043000000000000003,0,BOSSA
2025-05-02,9.292794549223224,0.115,stop,-0.037,16,BOSSA
2025-06-05,12.885403662600387,0.091,stop,-0.07866123778501621,4,BOSSA
2025-07-30,31.25728699962603,0.362,stop,-0.037,0,BOSSA
2025-10-28,10.111270220650118,0.404,stop,-0.037,4,BOSSA
2025-12-30,16.908964864225087,0.186,stop,-0.037,6,BOSSA
2026-03-19,17.545921528652233,0.159,stop,-0.037,1,BOSSA
2026-04-24,14.40721582037213,0.205,stop,-0.037,15,BOSSA
2026-05-26,18.9663097015364,0.155,hedef,0.043000000000000003,5,BOSSA
2024-07-08,22.305480849485303,0.907,stop,-0.037,1,BRISA
2024-08-22,19.097783302258133,-0.023,stop,-0.037,0,BRISA
2024-12-06,8.5297075505853,0.357,stop,-0.037,5,BRISA
2025-03-06,10.988852738812737,0.184,stop,-0.037,0,BRISA
2025-05-02,9.787376902417188,0.072,hedef,0.043000000000000003,0,BRISA
2025-06-05,18.79679773958088,0.069,stop,-0.08293220338983043,4,BRISA
2025-07-02,14.783222423875783,0.131,stop,-0.037,3,BRISA
2025-07-18,43.27518289251548,0.135,hedef,0.043000000000000003,1,BRISA
2025-08-07,12.733773377337734,0.279,stop,-0.037,0,BRISA
2025-10-28,18.067008366623952,0.377,hedef,0.043000000000000003,1,BRISA
2025-11-20,15.845488924905458,0.402,stop,-0.037,0,BRISA
2025-12-15,8.696687594717472,0.315,stop,-0.037,2,BRISA
2026-03-02,20.44296631757713,0.264,hedef,0.043000000000000003,0,BRISA
2026-03-19,25.329595979122367,0.331,stop,-0.037,1,BRISA
2026-05-06,14.976516234429242,0.408,hedef,0.043000000000000003,2,BRISA
2022-06-13,8.692550437567098,1.379,hedef,0.08900000000000008,1,BRKO
2022-07-27,9.394459116895238,1.167,hedef,0.08188888888888901,1,BRKO
2022-11-24,9.817082042492185,0.679,hedef,0.04941025641025643,2,BRKO
2024-01-31,8.971530184536663,0.631,stop,-0.037,1,BRKO
2025-09-19,10.94132366796085,0.726,stop,-0.037,0,BRKO
2024-09-30,11.063829787235857,0.065,hedef,0.043000000000000003,0,BRKSN
2024-10-30,15.763190184052549,0.146,stop,-0.037,2,BRKSN
2024-11-12,16.313298791019367,0.091,stop,-0.037,0,BRKSN
2025-01-21,18.953245296488102,0.13,stop,-0.037,1,BRKSN
2025-01-24,12.060020440397968,0.217,stop,-0.037,1,BRKSN
2025-03-13,10.231280893390856,0.069,hedef,0.043000000000000003,1,BRKSN
2025-07-07,9.586957362093637,0.377,stop,-0.037,2,BRKSN
2025-10-28,20.157061997285776,0.515,stop,-0.037,5,BRKSN
2025-12-18,13.790837540837572,0.465,stop,-0.037,2,BRKSN
2024-08-09,12.007859314710434,0.244,stop,-0.037,0,BRKVY
2024-08-15,9.28573533963126,0.131,stop,-0.037,1,BRKVY
2024-10-25,44.05245901639344,0.151,stop,-0.037,0,BRKVY
2024-12-06,9.027215008135787,0.284,stop,-0.037,0,BRKVY
2024-12-12,8.282580287490594,0.353,hedef,0.043000000000000003,0,BRKVY
2025-01-16,13.071266726518747,0.411,hedef,0.043000000000000003,0,BRKVY
2025-02-04,12.927226074138778,0.614,hedef,0.0476875,1,BRKVY
2025-05-02,11.532243824920052,0.755,hedef,0.043000000000000003,0,BRKVY
2025-06-05,58.20097037793666,0.553,hedef,0.043000000000000003,2,BRKVY
2025-07-09,8.54233060828599,0.594,hedef,0.047330708661417316,8,BRKVY
2025-07-30,22.89388891922888,1.079,stop,-0.037,0,BRKVY
2025-09-17,23.21720938693833,0.726,stop,-0.037,0,BRKVY
2025-10-21,20.5421290407474,0.595,stop,-0.037,0,BRKVY
2025-10-28,8.779264635467856,0.553,hedef,0.043000000000000003,1,BRKVY
2025-11-26,19.323409314105547,0.694,stop,-0.037,0,BRKVY
2025-12-11,15.053991749575346,0.906,hedef,0.043000000000000003,0,BRKVY
2026-03-19,17.1121507701814,0.497,stop,-0.037,5,BRKVY
2026-05-04,8.854076394907008,0.633,hedef,0.06129268292682933,1,BRKVY
2026-05-05,30.23697364162681,0.703,stop,-0.037,0,BRKVY
2026-05-26,26.979385780395454,0.567,hedef,0.043000000000000003,1,BRKVY
2024-09-30,18.984067742194398,0.319,stop,-0.037,0,BRLSM
2024-10-23,35.00130118464376,0.395,stop,-0.037,0,BRLSM
2025-03-12,16.681213565654286,0.374,hedef,0.07420497707924045,1,BRLSM
2025-03-13,14.52216219056917,0.526,hedef,0.043000000000000003,1,BRLSM
2025-05-06,8.524333657062694,0.805,stop,-0.037,0,BRLSM
2025-06-05,55.243230543318646,0.368,hedef,0.043000000000000003,0,BRLSM
2025-09-03,8.763728759726854,0.568,stop,-0.037,0,BRLSM
2025-10-28,55.042808621202404,0.323,stop,-0.04403703703703698,9,BRLSM
2026-03-19,161.94726286274647,0.5,stop,-0.037,0,BRLSM
2026-05-14,44.5075146913516,0.72,hedef,0.043000000000000003,0,BRLSM
2026-05-18,8.049347930512837,1.117,hedef,0.08073500447627568,1,BRLSM
2026-05-26,11.468845452042325,0.558,stop,-0.037,0,BRLSM
2022-08-26,14.698176963831193,1.423,hedef,0.08804145028752519,1,BRMEN
2022-12-05,8.899443987333909,0.621,stop,-0.037,0,BRMEN
2023-10-11,11.138815312449363,0.748,stop,-0.037,0,BRMEN
2023-11-28,30.440398269025422,0.888,hedef,0.09117351547975605,1,BRMEN
2024-01-31,18.60086858230635,0.86,stop,-0.037,0,BRMEN
2024-02-19,8.571577312045603,0.964,hedef,0.043000000000000003,0,BRMEN
2024-03-13,14.875680744994243,1.119,stop,-0.037,0,BRMEN
2024-07-03,12.282319391635106,0.648,stop,-0.037,0,BRMEN
2024-07-23,10.23024350090435,0.861,stop,-0.037,0,BRMEN
2024-09-19,10.130553422329825,0.671,stop,-0.037,5,BRMEN
2024-10-22,34.097493676706726,0.735,stop,-0.07054514975186521,1,BRMEN
2024-11-07,13.400049874463605,0.726,hedef,0.08928378427947103,1,BRMEN
2025-03-12,10.656525425906201,0.547,hedef,0.043000000000000003,0,BRMEN
2025-10-17,9.026585954976465,1.106,stop,-0.03881818216150323,1,BRMEN
2025-12-22,8.742471518757885,0.795,stop,-0.037,2,BRMEN
2026-04-17,9.340480019619587,0.609,hedef,0.043000000000000003,1,BRMEN
2026-05-07,8.027021510888344,0.604,hedef,0.1213018867924528,1,BRMEN
2024-06-24,11.098008395235215,1.261,stop,-0.037,0,BUCIM
2024-12-30,9.805579346629145,0.941,hedef,0.043000000000000003,2,BUCIM
2025-04-14,9.427637104702871,0.584,stop,-0.037,2,BUCIM
2025-05-12,9.049190242792427,0.426,hedef,0.043000000000000003,1,BUCIM
2025-10-02,10.469888606800001,0.056,stop,-0.037,8,BUCIM
2025-10-28,70.02035702131609,0.138,hedef,0.11411801242236008,4,BUCIM
2026-01-23,8.815967577363185,0.344,stop,-0.037,6,BUCIM
