giris_tarih,hisse,grup,kat,pos52,giris,poz_tl,cikis_tarih,cikis,sebep,getiri_%,tl_kar,max_gordugu_%
2026-05-22,ALVES,dip,8.0,0.106,2.6,6570.0,2026-05-22,2.678,hedef,2.97,195.0,4.62
2026-05-22,BFREN,dip,3.4,0.005,130.0,6570.0,2026-05-22,133.9,hedef,2.97,195.0,3.62
2026-05-22,DAPGM,dip,3.1,0.03,8.7,6570.0,2026-05-22,8.961,hedef,2.97,195.0,4.6
2026-05-22,DOFER,dip,3.4,0.146,32.86,6570.0,2026-05-22,33.8458,hedef,2.97,195.0,3.29
2026-05-22,EGEEN,dip,4.4,-0.006,5390.0,6570.0,2026-05-22,5551.7,hedef,2.97,195.0,3.25
2026-05-22,KAYSE,dip,3.5,0.068,4.2,6570.0,2026-05-22,4.326,hedef,2.97,195.0,7.86
2026-05-22,KOPOL,dip,44.1,0.131,5.03,6570.0,2026-05-22,5.1809,hedef,2.97,195.0,9.54
2026-05-22,KRGYO,dip,4.0,0.011,2.61,6570.0,2026-05-25,2.6883,hedef,2.97,195.0,3.07
2026-05-22,NTHOL,dip,5.6,-0.047,35.12,6570.0,2026-05-22,36.1736,hedef,2.97,195.0,3.13
2026-05-22,OTTO,dip,4.1,-0.074,223.6,6570.0,2026-05-22,230.308,hedef,2.97,195.0,11.81
2026-05-22,PARSN,dip,3.1,0.06,76.9,6570.0,2026-05-22,79.207,hedef,2.97,195.0,3.12
2026-05-22,VERTU,dip,6.6,0.181,35.02,6570.0,2026-05-22,36.0706,hedef,2.97,195.0,5.6
2026-05-22,VERUS,kirilim,10.4,0.967,573.0,6570.0,2026-05-22,590.19,hedef,2.97,195.0,4.71
2026-05-22,ZRGYO,dip,6.9,-0.064,16.78,6570.0,2026-05-22,17.2834,hedef,2.97,195.0,3.75
2026-05-25,CEMTS,dip,6.9,0.18,10.35,24770.0,2026-05-25,10.6605,hedef,2.97,735.0,3.38
2026-05-25,DURDO,kirilim,23.5,0.907,5.0,24770.0,2026-05-25,5.15,hedef,2.97,735.0,3.6
2026-05-25,GEDZA,kirilim,4.5,1.019,36.82,24770.0,2026-05-25,35.7154,stop,-3.03,-751.0,2.66
2026-05-25,KAREL,kirilim,3.2,0.89,13.0,24770.0,2026-05-25,13.39,hedef,2.97,735.0,3.15
2026-06-01,HRKET,kirilim,6.3,1.1,96.5,53648.0,2026-06-02,99.395,hedef,2.97,1592.0,3.63
2026-06-01,KRTEK,dip,4.0,0.089,24.34,53648.0,2026-06-01,25.0702,hedef,2.97,1592.0,3.86
2026-06-02,ARASE,kirilim,3.3,1.025,126.9,18413.0,2026-06-02,123.093,stop,-3.03,-558.0,0.08
2026-06-02,DERHL,dip,8.1,0.047,15.42,18413.0,2026-06-02,15.8826,hedef,2.97,546.0,3.76
2026-06-02,KRVGD,kirilim,5.4,0.964,3.4,18413.0,2026-06-02,3.298,stop,-3.03,-558.0,0.29
2026-06-03,ALCTL,kirilim,3.0,0.96,152.6,27477.0,2026-06-03,157.178,hedef,2.97,815.0,3.54
2026-06-03,CGCAM,kirilim,6.6,0.899,46.42,27477.0,2026-06-03,47.8126,hedef,2.97,815.0,6.07
2026-06-03,IHAAS,kirilim,4.2,0.991,95.95,27477.0,2026-06-03,93.0715,stop,-3.03,-833.0,0.26
2026-06-03,KARTN,kirilim,7.7,0.981,130.3,27477.0,2026-06-03,134.209,hedef,2.97,815.0,3.07
2026-06-04,TUREX,dip,5.1,0.155,9.2,111521.0,2026-06-04,9.476,hedef,2.97,3309.0,3.04
2026-06-05,CMBTN,dip,19.5,0.095,1595.0,57415.0,2026-06-08,1588.0,acik_kaldi,-0.47,-271.0,2.63
2026-06-05,EMKEL,dip,9.8,0.071,25.96,57415.0,2026-06-05,25.1812,stop,-3.03,-1741.0,0.15
2026-06-08,AKFYE,kirilim,20.5,1.057,26.0,11135.0,2026-06-08,26.78,hedef,2.97,330.0,6.46
2026-06-08,DERHL,dip,7.5,0.033,14.2,11135.0,2026-06-08,13.774,stop,-3.03,-338.0,0.28
2026-06-08,EUYO,kirilim,3.9,0.927,6.5,11135.0,2026-06-08,6.695,hedef,2.97,330.0,5.54
2026-06-08,POLTK,dip,9.1,0.067,5270.0,11135.0,2026-06-08,5111.9,stop,-3.03,-338.0,0.05
2026-06-08,SEKUR,kirilim,14.9,0.863,8.06,11135.0,2026-06-08,7.8182,stop,-3.03,-338.0,0.5
