tarih,hisse,grup,giris,cikis,sebep,getiri_%,poz_tl,tl_kar
2026-01-02,ARENA,dip,28.82,28.24,gun_sonu,-2.05,33333.0,-683.0
2026-01-02,BMSCH,kirilim,30.4,31.312,hedef,2.97,33333.0,990.0
2026-01-02,KRVGD,kirilim,2.76,2.8,gun_sonu,1.42,33333.0,473.0
2026-01-05,ALCAR,dip,868.5,857.5,gun_sonu,-1.3,11198.0,-146.0
2026-01-05,BIENY,dip,25.0,25.3,gun_sonu,1.17,11198.0,131.0
2026-01-05,ESCAR,dip,25.52,24.7544,stop,-3.03,11198.0,-339.0
2026-01-05,GOKNR,dip,20.0,20.36,gun_sonu,1.77,11198.0,198.0
2026-01-05,GZNMI,dip,58.0,59.74,hedef,2.97,11198.0,333.0
2026-01-05,JANTS,dip,20.58,21.1974,hedef,2.97,11198.0,333.0
2026-01-05,MARKA,dip,41.0,39.77,stop,-3.03,11198.0,-339.0
2026-01-05,QUAGR,dip,2.9,2.813,stop,-3.03,11198.0,-339.0
2026-01-05,SONME,kirilim,185.0,190.55,hedef,2.97,11198.0,333.0
2026-01-06,KSTUR,dip,3300.0,3399.0,hedef,2.97,100943.0,2998.0
2026-01-07,KCAER,dip,10.7,10.379,stop,-3.03,51971.0,-1575.0
2026-01-07,KRGYO,dip,3.09,2.9973,stop,-3.03,51971.0,-1575.0
2026-01-08,ANGEN,dip,10.74,10.91,gun_sonu,1.55,50396.0,781.0
2026-01-08,KLSYN,kirilim,8.23,8.4769,hedef,2.97,50396.0,1497.0
2026-01-12,BORLS,dip,3.47,3.3659,stop,-3.03,20614.0,-625.0
2026-01-12,BRLSM,dip,13.51,13.9153,hedef,2.97,20614.0,612.0
2026-01-12,FENER,dip,3.19,3.0943,stop,-3.03,20614.0,-625.0
2026-01-12,KLGYO,kirilim,7.7,7.931,hedef,2.97,20614.0,612.0
2026-01-12,ORGE,dip,67.0,67.1,gun_sonu,0.12,20614.0,25.0
2026-01-13,ARENA,dip,30.5,31.415,hedef,2.97,34357.0,1020.0
2026-01-13,BORLS,dip,3.01,3.1003,hedef,2.97,34357.0,1020.0
2026-01-13,ORGE,dip,68.5,68.4,gun_sonu,-0.18,34357.0,-62.0
2026-01-14,BORLS,dip,2.96,2.8712,stop,-3.03,21010.0,-637.0
2026-01-14,DCTTR,dip,9.2,9.476,hedef,2.97,21010.0,624.0
2026-01-14,DNISI,dip,20.0,19.72,gun_sonu,-1.43,21010.0,-300.0
2026-01-14,NATEN,dip,9.49,9.48,gun_sonu,-0.14,21010.0,-29.0
2026-01-14,POLTK,dip,6160.0,6140.0,gun_sonu,-0.36,21010.0,-76.0
2026-01-15,AKYHO,dip,2.64,2.67,gun_sonu,1.1,20926.0,230.0
2026-01-15,ATAKP,kirilim,57.9,59.637,hedef,2.97,20926.0,622.0
2026-01-15,BORLS,dip,2.62,2.6986,hedef,2.97,20926.0,622.0
2026-01-15,ELITE,dip,29.0,29.6,gun_sonu,2.04,20926.0,427.0
2026-01-15,ONCSM,kirilim,299.5,308.485,hedef,2.97,20926.0,622.0
2026-01-16,BESLR,dip,13.34,13.7402,hedef,2.97,26788.0,796.0
2026-01-16,SEGMN,kirilim,28.0,28.84,hedef,2.97,26788.0,796.0
2026-01-16,TEZOL,dip,12.17,12.16,gun_sonu,-0.12,26788.0,-32.0
2026-01-16,YYLGD,kirilim,11.65,11.9995,hedef,2.97,26788.0,796.0
2026-01-19,DGNMO,dip,5.05,5.01,gun_sonu,-0.83,27377.0,-227.0
2026-01-19,GRNYO,kirilim,18.32,17.7704,stop,-3.03,27377.0,-830.0
2026-01-19,ONCSM,kirilim,329.0,338.87,hedef,2.97,27377.0,813.0
2026-01-19,TEZOL,dip,12.16,12.12,gun_sonu,-0.36,27377.0,-99.0
2026-01-20,IHAAS,kirilim,44.0,45.32,hedef,2.97,21833.0,648.0
2026-01-20,LINK,dip,6.5304225,6.3345,stop,-3.03,21833.0,-662.0
2026-01-20,RUBNS,kirilim,33.9,34.917,hedef,2.97,21833.0,648.0
2026-01-20,YBTAS,dip,20.0,20.6,hedef,2.97,21833.0,648.0
2026-01-20,YKSLN,dip,3.15,3.11,gun_sonu,-1.3,21833.0,-284.0
2026-01-21,GATEG,kirilim,310.0,300.7,stop,-3.03,36722.0,-1113.0
2026-01-21,TURGG,dip,27.16,27.9748,hedef,2.97,36722.0,1091.0
2026-01-21,VSNMD,dip,104.0,100.88,stop,-3.03,36722.0,-1113.0
2026-01-22,ESEN,dip,5.7,5.529,stop,-3.03,109030.0,-3304.0
2026-01-23,CEMAS,dip,4.29,4.1613,stop,-3.03,26432.0,-801.0
2026-01-23,DERHL,dip,14.42,13.9874,stop,-3.03,26432.0,-801.0
2026-01-23,GOZDE,kirilim,24.7,25.16,gun_sonu,1.83,26432.0,484.0
2026-01-23,IHYAY,dip,2.01,2.0703,hedef,2.97,26432.0,785.0
2026-01-26,BIZIM,kirilim,31.0,31.93,hedef,2.97,13174.0,391.0
2026-01-26,CATES,kirilim,41.02,42.2506,hedef,2.97,13174.0,391.0
2026-01-26,DERHL,dip,14.4,14.832,hedef,2.97,13174.0,391.0
2026-01-26,KERVN,dip,1.91,1.9673,hedef,2.97,13174.0,391.0
2026-01-26,KLKIM,kirilim,41.26,40.64,gun_sonu,-1.54,13174.0,-203.0
2026-01-26,KRDMA,dip,27.0,27.81,hedef,2.97,13174.0,391.0
2026-01-26,TRILC,dip,2.83978258,2.925,hedef,2.97,13174.0,391.0
2026-01-26,TUREX,dip,7.8,7.69,gun_sonu,-1.44,13174.0,-190.0
2026-01-27,BAKAB,kirilim,45.48,46.8444,hedef,2.97,53674.0,1594.0
2026-01-27,SANFM,dip,7.97,7.7309,stop,-3.03,53674.0,-1626.0
2026-01-28,ALVES,kirilim,4.15,4.26,gun_sonu,2.62,26829.0,703.0
2026-01-28,ATLAS,kirilim,6.78,6.9834,hedef,2.97,26829.0,797.0
2026-01-28,ESCAR,dip,25.0,25.75,hedef,2.97,26829.0,797.0
2026-01-28,TUREX,dip,8.28,8.0316,stop,-3.03,26829.0,-813.0
2026-01-29,BIGEN,dip,9.62,9.39,gun_sonu,-2.42,36267.0,-878.0
2026-01-29,ERBOS,kirilim,215.0,212.9,gun_sonu,-1.01,36267.0,-366.0
2026-01-29,ISFIN,kirilim,21.0,21.26,gun_sonu,1.21,36267.0,439.0
2026-01-30,GATEG,kirilim,372.0,360.84,stop,-3.03,53997.0,-1636.0
2026-01-30,GENIL,dip,8.6599134,8.9197,hedef,2.97,53997.0,1604.0
2026-02-02,AKFYE,kirilim,18.75,19.3125,hedef,2.97,21592.0,641.0
2026-02-02,BYDNR,kirilim,34.02,35.0406,hedef,2.97,21592.0,641.0
2026-02-02,GENIL,dip,8.3865828,8.2599,gun_sonu,-1.54,21592.0,-333.0
2026-02-02,HUNER,dip,3.2,3.296,hedef,2.97,21592.0,641.0
2026-02-02,TEZOL,dip,12.79,12.84,gun_sonu,0.36,21592.0,78.0
2026-02-03,DERHL,dip,15.72,16.1916,hedef,2.97,54816.0,1628.0
2026-02-03,TRCAS,kirilim,48.32,49.7696,hedef,2.97,54816.0,1628.0
2026-02-04,ACSEL,dip,101.5,104.545,hedef,2.97,22578.0,671.0
2026-02-04,CMBTN,dip,1899.0,1899.0,gun_sonu,-0.03,22578.0,-7.0
2026-02-04,DERHL,dip,17.3,17.819,hedef,2.97,22578.0,671.0
2026-02-04,ESCAR,dip,27.0,26.74,gun_sonu,-1.0,22578.0,-226.0
2026-02-04,RAYSG,dip,232.0,225.04,stop,-3.03,22578.0,-684.0
2026-02-05,DYOBY,dip,14.2,14.626,hedef,2.97,113312.0,3365.0
2026-02-06,LINK,dip,5.753601,5.9262,hedef,2.97,116677.0,3465.0
2026-02-09,ARENA,dip,28.0,28.08,gun_sonu,0.25,17163.0,43.0
2026-02-09,BANVT,dip,168.7,173.761,hedef,2.97,17163.0,510.0
2026-02-09,EBEBK,kirilim,62.45,62.35,gun_sonu,-0.19,17163.0,-33.0
2026-02-09,EMKEL,dip,22.58,23.2574,hedef,2.97,17163.0,510.0
2026-02-09,MERCN,dip,18.0,18.44,gun_sonu,2.41,17163.0,414.0
2026-02-09,SUWEN,dip,8.75,8.68,gun_sonu,-0.83,17163.0,-142.0
2026-02-09,TEKTU,dip,9.33,9.6099,hedef,2.97,17163.0,510.0
2026-02-10,CMBTN,dip,1971.0,2030.13,hedef,2.97,40651.0,1207.0
2026-02-10,MERCN,dip,18.59,19.1477,hedef,2.97,40651.0,1207.0
2026-02-10,TTRAK,dip,580.5,563.085,stop,-3.03,40651.0,-1232.0
2026-02-11,DYOBY,dip,15.39,15.8517,hedef,2.97,30784.0,914.0
2026-02-11,GZNMI,dip,54.45,56.0835,hedef,2.97,30784.0,914.0
2026-02-11,MARKA,dip,39.64,38.4508,stop,-3.03,30784.0,-933.0
2026-02-11,PKENT,dip,169.9,174.997,hedef,2.97,30784.0,914.0
2026-02-12,ODINE,kirilim,345.75,356.1225,hedef,2.97,62473.0,1855.0
2026-02-12,VSNMD,dip,94.0,96.82,hedef,2.97,62473.0,1855.0
2026-02-13,GEREL,kirilim,27.44,26.6168,stop,-3.03,32164.0,-975.0
2026-02-13,GZNMI,dip,57.75,59.4825,hedef,2.97,32164.0,955.0
2026-02-13,QUAGR,dip,3.09,3.1827,hedef,2.97,32164.0,955.0
2026-02-13,YAPRK,dip,14.3571285,14.7878,hedef,2.97,32164.0,955.0
2026-02-16,AKFIS,kirilim,25.6,26.368,hedef,2.97,9325.0,277.0
2026-02-16,ALBRK,kirilim,10.25,10.28,gun_sonu,0.26,9325.0,24.0
2026-02-16,ASUZU,kirilim,67.0,69.01,hedef,2.97,9325.0,277.0
2026-02-16,BIENY,dip,27.2,28.016,hedef,2.97,9325.0,277.0
2026-02-16,CEOEM,dip,23.1,23.793,hedef,2.97,9325.0,277.0
2026-02-16,EKGYO,kirilim,26.5,26.04,gun_sonu,-1.77,9325.0,-165.0
2026-02-16,GZNMI,dip,65.05,67.0015,hedef,2.97,9325.0,277.0
2026-02-16,HLGYO,kirilim,5.0,5.15,hedef,2.97,9325.0,277.0
2026-02-16,IHLAS,dip,1.86973426,1.8136,stop,-3.03,9325.0,-283.0
2026-02-16,IHYAY,dip,1.97,1.99,gun_sonu,0.98,9325.0,91.0
2026-02-16,OZKGY,kirilim,16.1,16.24,gun_sonu,0.84,9325.0,78.0
2026-02-16,QUAGR,dip,3.46,3.5638,hedef,2.97,9325.0,277.0
2026-02-16,SANFM,dip,7.39,7.44,gun_sonu,0.64,9325.0,60.0
2026-02-16,YAPRK,dip,15.761889,15.289,stop,-3.03,9325.0,-283.0
2026-02-17,BORLS,dip,3.08,3.1724,hedef,2.97,44004.0,1307.0
2026-02-17,HATEK,dip,17.1,17.613,hedef,2.97,44004.0,1307.0
2026-02-17,KAYSE,kirilim,5.56,5.7268,hedef,2.97,44004.0,1307.0
2026-02-18,A1CAP,kirilim,18.1,18.643,hedef,2.97,22655.0,673.0
2026-02-18,AKFGY,kirilim,3.11,3.03,gun_sonu,-2.61,22655.0,-591.0
2026-02-18,KBORU,kirilim,18.6,19.158,hedef,2.97,22655.0,673.0
2026-02-18,ORGE,dip,73.8,76.014,hedef,2.97,22655.0,673.0
2026-02-18,OYYAT,kirilim,64.25,62.3225,stop,-3.03,22655.0,-686.0
2026-02-18,TATGD,kirilim,16.8,17.304,hedef,2.97,22655.0,673.0
2026-02-19,AYGAZ,kirilim,247.0,250.5,gun_sonu,1.38,45782.0,632.0
2026-02-19,NIBAS,kirilim,5.7,5.871,hedef,2.97,45782.0,1360.0
2026-02-19,VSNMD,dip,93.0,95.79,hedef,2.97,45782.0,1360.0
2026-02-20,EBEBK,kirilim,61.6,63.448,hedef,2.97,70348.0,2089.0
2026-02-20,PAMEL,dip,86.0,88.58,hedef,2.97,70348.0,2089.0
2026-02-24,A1CAP,kirilim,18.99,18.4203,stop,-3.03,36219.0,-1097.0
2026-02-24,FENER,dip,3.22,3.13,gun_sonu,-2.83,36219.0,-1025.0
2026-02-24,HATEK,dip,16.98,17.4894,hedef,2.97,36219.0,1076.0
2026-02-24,VAKKO,kirilim,82.25,79.7825,stop,-3.03,36219.0,-1097.0
2026-02-25,ASUZU,kirilim,74.3,72.071,stop,-3.03,35683.0,-1081.0
2026-02-25,IHAAS,kirilim,70.0,72.1,hedef,2.97,35683.0,1060.0
2026-02-25,POLTK,dip,6000.0,6180.0,hedef,2.97,35683.0,1060.0
2026-02-25,TKNSA,dip,21.84,21.1848,stop,-3.03,35683.0,-1081.0
2026-02-26,DERHL,dip,16.46,16.9538,hedef,2.97,35672.0,1059.0
2026-02-26,RAYSG,dip,238.2,231.054,stop,-3.03,35672.0,-1081.0
2026-02-26,SUMAS,dip,261.5,269.345,hedef,2.97,35672.0,1059.0
2026-02-26,YAPRK,dip,16.27379325,15.7856,stop,-3.03,35672.0,-1081.0
2026-02-27,PATEK,dip,18.6,19.158,hedef,2.97,142645.0,4237.0
2026-03-02,ALCAR,dip,750.0,772.5,hedef,2.97,2938.0,87.0
2026-03-02,ANGEN,dip,9.8,10.094,hedef,2.97,2938.0,87.0
2026-03-02,AVHOL,dip,33.8,34.814,hedef,2.97,2938.0,87.0
2026-03-02,BEGYO,dip,3.96,4.0788,hedef,2.97,2938.0,87.0
2026-03-02,BIENY,dip,20.82,21.4446,hedef,2.97,2938.0,87.0
2026-03-02,BIOEN,dip,14.67,15.1101,hedef,2.97,2938.0,87.0
2026-03-02,BORLS,dip,2.84,2.9252,hedef,2.97,2938.0,87.0
2026-03-02,CEOEM,dip,18.7,19.261,hedef,2.97,2938.0,87.0
2026-03-02,DGGYO,dip,27.14,27.9542,hedef,2.97,2938.0,87.0
2026-03-02,DNISI,dip,19.17,19.7451,hedef,2.97,2938.0,87.0
2026-03-02,DOFER,dip,29.16,30.0348,hedef,2.97,2938.0,87.0
2026-03-02,EGEEN,dip,6000.0,6180.0,hedef,2.97,2938.0,87.0
2026-03-02,EGSER,dip,2.81,2.8943,hedef,2.97,2938.0,87.0
2026-03-02,EKSUN,dip,4.9,5.047,hedef,2.97,2938.0,87.0
2026-03-02,ESCAR,dip,24.5,25.235,hedef,2.97,2938.0,87.0
2026-03-02,FMIZP,dip,285.0,285.25,gun_sonu,0.05,2938.0,1.0
2026-03-02,GIPTA,dip,50.8,52.324,hedef,2.97,2938.0,87.0
2026-03-02,IHEVA,dip,2.07,2.1321,hedef,2.97,2938.0,87.0
2026-03-02,INGRM,dip,354.75,365.3925,hedef,2.97,2938.0,87.0
2026-03-02,INVEO,dip,7.2,7.416,hedef,2.97,2938.0,87.0
2026-03-02,INVES,dip,208.6,214.858,hedef,2.97,2938.0,87.0
2026-03-02,KFEIN,dip,8.11,8.3533,hedef,2.97,2938.0,87.0
2026-03-02,KMPUR,dip,13.31,13.7093,hedef,2.97,2938.0,87.0
2026-03-02,KOTON,dip,14.35,14.7805,hedef,2.97,2938.0,87.0
2026-03-02,KRDMB,kirilim,34.5,35.535,hedef,2.97,2938.0,87.0
2026-03-02,KRTEK,dip,25.5,26.265,hedef,2.97,2938.0,87.0
2026-03-02,LYDYE,dip,13100.0,13493.0,hedef,2.97,2938.0,87.0
2026-03-02,MARBL,dip,11.3,11.639,hedef,2.97,2938.0,87.0
2026-03-02,MERCN,dip,15.34,15.8002,hedef,2.97,2938.0,87.0
2026-03-02,NATEN,dip,7.26,7.4778,hedef,2.97,2938.0,87.0
2026-03-02,ORGE,dip,65.05,67.0015,hedef,2.97,2938.0,87.0
2026-03-02,OTTO,dip,284.0,292.52,hedef,2.97,2938.0,87.0
2026-03-02,PAMEL,dip,77.75,80.0825,hedef,2.97,2938.0,87.0
2026-03-02,PARSN,dip,80.0,82.4,hedef,2.97,2938.0,87.0
2026-03-02,PATEK,dip,18.9,19.467,hedef,2.97,2938.0,87.0
2026-03-02,PENTA,dip,12.65,13.0295,hedef,2.97,2938.0,87.0
2026-03-02,PLTUR,dip,20.08,20.6824,hedef,2.97,2938.0,87.0
2026-03-02,RAYSG,dip,198.5,204.455,hedef,2.97,2938.0,87.0
2026-03-02,SAMAT,dip,5.2,5.356,hedef,2.97,2938.0,87.0
2026-03-02,SANFM,dip,7.01,7.2203,hedef,2.97,2938.0,87.0
2026-03-02,SKYMD,dip,11.27,11.6081,hedef,2.97,2938.0,87.0
2026-03-02,SMRVA,dip,10.245986,10.5534,hedef,2.97,2938.0,87.0
2026-03-02,SUNTK,dip,33.14,34.1342,hedef,2.97,2938.0,87.0
2026-03-02,TATEN,dip,8.16,8.4048,hedef,2.97,2938.0,87.0
2026-03-02,TRILC,dip,2.25310222,2.3207,hedef,2.97,2938.0,87.0
2026-03-02,TUREX,dip,6.49,6.6847,hedef,2.97,2938.0,87.0
2026-03-02,VERTU,dip,35.26,36.3178,hedef,2.97,2938.0,87.0
2026-03-02,VESBE,dip,7.4,7.622,hedef,2.97,2938.0,87.0
2026-03-02,VRGYO,dip,2.08,2.1424,hedef,2.97,2938.0,87.0
2026-03-02,YAYLA,dip,23.02,23.7106,hedef,2.97,2938.0,87.0
2026-03-03,ADEL,dip,29.58,30.4674,hedef,2.97,25193.0,748.0
2026-03-03,BANVT,dip,154.9,159.547,hedef,2.97,25193.0,748.0
2026-03-03,DESPC,dip,42.32,43.5896,hedef,2.97,25193.0,748.0
2026-03-03,INVES,dip,257.5,265.225,hedef,2.97,25193.0,748.0
2026-03-03,NTGAZ,kirilim,13.0,13.39,hedef,2.97,25193.0,748.0
2026-03-03,SDTTR,kirilim,282.0,273.54,stop,-3.03,25193.0,-763.0
2026-03-04,AVTUR,kirilim,21.2,21.836,hedef,2.97,77068.0,2289.0
2026-03-04,INVES,dip,285.0,293.55,hedef,2.97,77068.0,2289.0
2026-03-05,BIENY,dip,24.06,24.7818,hedef,2.97,22673.0,673.0
2026-03-05,BORLS,dip,3.53,3.4241,stop,-3.03,22673.0,-687.0
2026-03-05,GZNMI,dip,60.55,61.45,gun_sonu,1.45,22673.0,329.0
2026-03-05,INVES,dip,303.0,312.09,hedef,2.97,22673.0,673.0
2026-03-05,KRDMB,kirilim,36.6,37.698,hedef,2.97,22673.0,673.0
2026-03-05,PKENT,dip,163.0,167.89,hedef,2.97,22673.0,673.0
2026-03-05,QUAGR,dip,2.99,3.0797,hedef,2.97,22673.0,673.0
2026-03-06,BIOEN,dip,16.55,16.99,gun_sonu,2.63,80862.0,2127.0
2026-03-06,QUAGR,dip,3.2,3.104,stop,-3.03,80862.0,-2450.0
2026-03-09,AZTEK,dip,4.06,4.1818,hedef,2.97,26900.0,799.0
2026-03-09,ESCAR,dip,26.5,27.295,hedef,2.97,26900.0,799.0
2026-03-09,HATEK,dip,13.35,13.7505,hedef,2.97,26900.0,799.0
2026-03-09,KOTON,dip,14.31,14.4,gun_sonu,0.6,26900.0,161.0
2026-03-09,KRDMB,kirilim,38.5,39.655,hedef,2.97,26900.0,799.0
2026-03-09,TATEN,dip,9.03,9.3009,hedef,2.97,26900.0,799.0
2026-03-10,BFREN,dip,141.3,144.5,gun_sonu,2.23,23651.0,527.0
2026-03-10,BJKAS,dip,1.46,1.48,gun_sonu,1.34,23651.0,317.0
2026-03-10,CATES,kirilim,45.04,46.3912,hedef,2.97,23651.0,702.0
2026-03-10,GIPTA,dip,60.7,62.521,hedef,2.97,23651.0,702.0
2026-03-10,KRDMB,kirilim,39.6,39.8,gun_sonu,0.47,23651.0,111.0
2026-03-10,MARKA,dip,27.22,28.0366,hedef,2.97,23651.0,702.0
2026-03-10,TATEN,dip,10.65,10.8,gun_sonu,1.38,23651.0,326.0
2026-03-11,KFEIN,dip,8.9,8.79,gun_sonu,-1.27,56315.0,-715.0
2026-03-11,LINK,dip,6.0975,5.9146,stop,-3.03,56315.0,-1706.0
2026-03-11,YBTAS,dip,19.74,20.3322,hedef,2.97,56315.0,1673.0
2026-03-12,ARASE,kirilim,92.45,89.6765,stop,-3.03,24028.0,-728.0
2026-03-12,DGNMO,dip,3.98,3.8606,stop,-3.03,24028.0,-728.0
2026-03-12,ELITE,dip,29.02,29.8906,hedef,2.97,24028.0,714.0
2026-03-12,TBORG,dip,151.1,155.633,hedef,2.97,24028.0,714.0
2026-03-12,YATAS,kirilim,49.0,47.53,stop,-3.03,24028.0,-728.0
2026-03-12,YBTAS,dip,22.9,23.04,gun_sonu,0.58,24028.0,139.0
2026-03-12,YGGYO,kirilim,169.0,174.07,hedef,2.97,24028.0,714.0
2026-03-13,ENSRI,kirilim,34.14,35.1642,hedef,2.97,84146.0,2499.0
2026-03-13,TUREX,dip,7.92,8.1576,hedef,2.97,84146.0,2499.0
2026-03-16,GIPTA,dip,69.1,70.45,gun_sonu,1.92,43323.0,832.0
2026-03-16,KRDMB,kirilim,47.0,48.41,hedef,2.97,43323.0,1287.0
2026-03-16,MARKA,dip,22.12,22.7836,hedef,2.97,43323.0,1287.0
2026-03-16,YBTAS,dip,19.23,19.8069,hedef,2.97,43323.0,1287.0
2026-03-17,DYOBY,dip,13.79,13.53,gun_sonu,-1.92,59327.0,-1139.0
2026-03-17,EFOR,dip,13.92,13.92,gun_sonu,-0.03,59327.0,-18.0
2026-03-17,KLSER,dip,25.52,25.88,gun_sonu,1.38,59327.0,819.0
2026-03-18,DMRGD,kirilim,4.41,4.5423,hedef,2.97,59215.0,1759.0
2026-03-18,LINK,dip,6.4,6.592,hedef,2.97,59215.0,1759.0
2026-03-18,MARKA,dip,30.64,31.5592,hedef,2.97,59215.0,1759.0
2026-03-19,ACSEL,dip,100.0,102.8,gun_sonu,2.77,1619.0,45.0
2026-03-19,AKENR,dip,9.67,9.7,gun_sonu,0.28,1619.0,5.0
2026-03-19,AKFIS,kirilim,39.3,40.479,hedef,2.97,1619.0,48.0
2026-03-19,AKYHO,dip,2.63,2.7089,hedef,2.97,1619.0,48.0
2026-03-19,ALCAR,dip,752.5,755.0,gun_sonu,0.3,1619.0,5.0
2026-03-19,ALKLC,kirilim,296.0,304.88,hedef,2.97,1619.0,48.0
2026-03-19,ANELE,dip,13.93,14.02,gun_sonu,0.61,1619.0,10.0
2026-03-19,ANGEN,dip,10.27,10.34,gun_sonu,0.65,1619.0,11.0
